<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0274.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0274.txt </filename>
<title></title>
<author></author>
<date>  </date>
<publisher>  </publisher>
<kdc></kdc>
<ddc>  </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
중앙으로	중앙/ncn+으로/jca
하여	하/pvg+여/ecs
좌두우	좌두우/ncn
모든	모든/mma
중생을	중생/ncn+을/jco
제도하겠다는	제도/ncpa+하/xsv+겠/ep+다/ef+는/etm
대원을	대원/ncn+을/jco
품었다는	품/pvg+었/ep+다/ef+는/etm
아미타불과	아미타불/nq+과/jcj
자비로움으로	자비/ncps+롭/xsm+ㅁ/etn+으로/jca
중생을	중생/ncn+을/jco
구원한다는	구원/ncpa+하/xsv+ㄴ다/ef+는/etm
관음보살을	관음보살/nq+을/jco
협시보살로	협시보살/nq+로/jca
봉안한	봉안/ncpa+하/xsv+ㄴ/etm
것이	것/nbn+이/jcs
특이했다	특이/ncps+하/xsm+었/ep+다/ef
.	./sf
또	또/maj
금당에는	금당/ncn+에/jca+는/jxc
신라십성상	신라십성상/nq
벽화가	벽화/ncn+가/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
문수보살과	문수보살/nq+과/jcj
보현보살의	보현보살/nq+의/jcm
상을	상/ncn+을/jco
중심으로	중심/ncn+으로/jca
하여	하/pvg+여/ecs
동쪽	동쪽/ncn
벽에는	벽/ncn+에/jca+는/jxc
신라에	신라/nq+에/jca
처음으로	처음/ncn+으로/jca
불교를	불교/nq+를/jco
전했던	전하/pvg+었/ep+던/etm
아도	아도/nq
순교함으로써	순교/ncpa+하/xsv+ㅁ/etn+으로써/jca
불교를	불교/nq+를/jco
국교로	국교/ncn+로/jca
정하게	정하/pvg+게/ecs
만든	만들/pvg+ㄴ/etm
이차돈	이차돈/nq
,	,/sp
화엄종을	화엄종/nq+을/jco
세운	세우/pvg+ㄴ/etm
의상	의상/ncn
,	,/sp
죽은	죽/pvg+은/etm
뒤에	뒤/ncn+에/jca
다시	다시/mag
살아났다는	살/pvg+아/ecx+나/px+았/ep+다/ef+는/etm
혜숙	혜숙/nq
,	,/sp
조선의	조선/nq+의/jcm
고대역사를	고대/ncn+역사/ncn+를/jco
정리한	정리/ncpa+하/xsv+ㄴ/etm
안함대사의	안함/nq+대사/ncn+의/jcm
상이	상/ncn+이/jcs
그려져	그리/pvg+어/ecx+지/px+어/ecx
있었고	있/px+었/ep+고/ecc
,	,/sp
서쪽	서쪽/ncn
벽에는	벽/ncn+에/jca+는/jxc
불국사의	불국사/nq+의/jcm
초대	초대/ncn
주지로	주지/ncn+로/jca
신통력을	신통/ncn+력/xsn+을/jco
써서	써/pvg+서/ecs
하늘나라를	하늘/ncn+나라/ncn+를/jco
임의로	임의/ncn+로/jca
왕래했다는	왕래/ncpa+하/xsv+었/ep+다/ef+는/etm
표훈	표훈/nq
,	,/sp
독특한	독특/ncps+하/xsm+ㄴ/etm
교리를	교리/ncn+를/jco
창안하여	창안/ncpa+하/xsv+여/ecs
해동불교의	해동불교/nq+의/jcm
시조가	시조/ncn+가/jcc
된	되/pvg+ㄴ/etm
원효	원효/nq
,	,/sp
황룡사	nq[황룡사/nq
9	9/nnc
층탑을	층/nbu+탑/ncn]nq+을/jco
세우고	세우/pvg+고/ecs
삼국통일을	삼국/ncn+통일/ncn+을/jco
이루자는	이루/pvg+자/ef+는/etm
국론을	국론/ncn+을/jco
집약시켰다는	집약/ncpa+시키/xsv+었/ep+다/ef+는/etm
자장	자장/nq
,	,/sp
기인으로	기인/ncn+으로/jca
신통력을	신통/ncn+력/xsn+을/jco
부리며	부리/pvg+며/ecs
진리를	진리/ncn+를/jco
내보였다는	내/pvg+어/ecs+보이/pvg+었/ep+다/ef+는/etm
혜공	혜공/nq
,	,/sp
전생에	전생/ncn+에/jca
소였던	소/nq+이/jp+었/ep+던/etm
어머니를	어머니/ncn+를/jco
장사를	장사/ncn+를/jco
부탁한	부탁/ncpa+하/xsv+ㄴ/etm
뒤	뒤/ncn
연화장	연화/ncn+장/xsn
세계로	세계/ncn+로/jca
돌아갔다는	돌/pvg+아/ecs+가/pvg+았/ep+다/ef+는/etm
사파대사의	사파/nq+대사/ncn+의/jcm
상이	상/ncn+이/jcs
그려져	그리/pvg+어/ecx+지/px+어/ecx
있었다	있/px+었/ep+다/ef
.	./sf
흥륜사는	흥륜사/nq+는/etm
삼국통일	삼국/ncn+통일/ncn
이후	이후/ncn
,	,/sp
후고구려	후고구려/nq
보덕왕	보덕왕/nq
안승과	안승/nq+과/jct
함께	함께/mag
서라벌로	서라벌/nq+로/jca
이주해온	이주/ncpa+하/xsv+어/ecs+오/pvg+ㄴ/etm
고구려	고구려/nq
유민들이	유민/ncn+들/xsn+이/jcs
고구려	고구려/nq
사람	사람/ncn
아도가	아도/nq+가/jcs
창건한	창건/ncpa+하/xsv+ㄴ/etm
절을	절/ncn+을/jco
찾아	찾/pvg+아/ecs
모여들자	모이/pvg+어/ecx+들/px+자/ecs
차츰	차츰/mag
신라	신라/nq
왕실과는	왕실/ncn+과/jct+는/jxc
멀어지게	멀/paa+어/ecx+지/px+게/ecs
되었다	되/pvg+었/ep+다/ef
.	./sf
더구나	더구나/mag
주지스님	주지/ncn+스님/ncn
진공선사가	진공/nq+선사/ncn+가/jcs
세달사로	세달사/nq+로/jca
옮겨가고	옮기/pvg+어/ecs+가/pvg+고/ecc
상좌승이던	상좌/ncn+승/ncn+이/jp+던/etm
범교선사가	범교/nq+선사/ncn+가/jcs
주지를	주지/ncn+를/jco
맡으면서	맡/pvg+으면서/ecs
젊은	젊/paa+은/etm
이들의	이/npp+들/xsn+의/jcm
학문과	학문/ncn+과/jcj
무예	무예/ncn
수련장으로	수련/ncn+장/xsn+으로/jca
변해버렸다	변하/pvg+어/ecx+버리/px+었/ep+다/ef
.	./sf
신라	신라/nq
43	43/nno
대	대/nbu
희강왕	희강왕/nq
(	(/sl
김제륭	김제륭/nq
)	)/sr
이	이/jcs
김명	김명/nq
(	(/sl
44	44/nno
대	대/nbu
민애왕	민애왕/nq
)	)/sr
의	의/jcm
반란으로	반란/ncn+으로/jca
왕위에서	왕위/ncn+에서/jca
쫓겨나	쫓기/pvg+어/ecs+나/pvg+아/ecs
자살한	자살/ncpa+하/xsv+ㄴ/etm
다음	다음/ncn
,	,/sp
손자인	손자/ncn+이/jp+ㄴ/etm
김응렴과	김응렴/nq+과/jcj
김위홍	김위홍/nq
두	두/nnc
형제는	형제/ncn+는/jxc
흥륜사에	흥륜사/nq+에/jca
맡겨졌다	맡기/pvg+어/ecx+지/px+었/ep+다/ef
.	./sf
두	두/nnc
형제는	형제/ncn+는/jxc
열	열/nnc
살쯤	살/nbu+쯤/xsn
위인	위/ncn+이/jp+ㄴ/etm
범교선사로부터	범교/nq+선사/ncn+로/jca+부터/jca
마술	마술/ncn
검술	검술/ncn
봉술	봉술/ncn
궁술은	궁술/ncn+은/jxc
물론이고	물론/ncn+이/jp+고/ecc
각종	각종/ncn
진법과	진법/ncn+과/jcj
병법을	병법/ncn+을/jco
익혔다	익히/pvg+었/ep+다/ef
.	./sf
그	그/mmd
뒤	뒤/ncn
김응렴이	김응렴/nq+이/jcs
화랑으로	화랑/ncn+으로/jca
뽑히게	뽑히/pvg+게/ecs
되자	되/pvg+자/ecs
범교선사가	범교/nq+선사/ncn+가/jcs
친히	친히/mag
화랑의	화랑/ncn+의/jcm
향도스님이	향도/ncn+스님/ncn+이/jcs
되어	되/pvg+어/ecs
두	두/nnc
형제와	형제/ncn+와/jcj
낭도들을	낭도/ncn+들/xsn+을/jco
이끌고	이끌/pvg+고/ecs
삼년	삼/nnc+년/nbu
동안	동안/ncn
명산대천	명산/ncn+대천/ncn
인간세상을	인간/ncn+세상/ncn+을/jco
두루	두루/mag
돌며	돌/pvg+며/ecs
심신을	심신/ncn+을/jco
단련했다	단련/ncpa+하/xsv+었/ep+다/ef
.	./sf
범교선사는	범교/nq+선사/ncn+는/jxc
경문왕	경문왕/nq
형제에겐	형제/ncn+에게/jca+ㄴ/jxc
스승이자	스승/ncn+이/jp+자/ecs
혈육에	혈육/ncn+에/jca
버금가는	버금가/pvg+는/etm
친구이기도	친구/ncn+이/jp+기/etn+도/jxc
한	하/pvg+ㄴ/etm
셈이었다	셈/ncn+이/jp+었/ep+다/ef
.	./sf
범교선사	범교/nq+선사/ncn
자신은	자신/ncn+은/jxc
고구려	고구려/nq
유민의	유민/ncn+의/jcm
후손이었다	후손/ncn+이/jp+었/ep+다/ef
.	./sf
당연히	당연/ncn+히/xsa
궁예왕자	궁예왕자/nq
탄생을	탄생/ncn+을/jco
축원하기	축원/ncpa+하/xsv+기/etn
위해	위하/pvg+어/ecs
흥륜사로	흥륜사/nq+로/jca
찾아온	찾/pvg+아/ecs+오/pvg+ㄴ/etm
김윤홍과	김윤홍/nq+과/jcj
이슬낭자를	이슬낭자/nq+를/jco
만났으며	만나/pvg+았/ep+으며/ecs
,	,/sp
왕자의	왕자/ncn+의/jcm
앞날을	앞날/ncn+을/jco
부탁한다는	부탁/ncpa+하/xsv+ㄴ다/ef+는/etm
당부도	당부/ncn+도/jxc
받았다	받/pvg+았/ep+다/ef
.	./sf
궁예왕자를	궁예왕자/nq+를/jco
받아	받/pvg+아/ecs
안고	안/pvg+고/ecc
그	그/mmd
얼굴과	얼굴/ncn+과/jcj
골격을	골격/ncn+을/jco
살펴보기도	살피/pvg+어/ecs+보/pvg+기/etn+도/jxc
했다	하/px+었/ep+다/ef
.	./sf
그렇지만	그렇지만/maj
,	,/sp
꼭	꼭/mag
김윤홍과의	김윤홍/nq+과/jxt+의/jcm
평소	평소/ncn
교분이나	교분/ncn+이나/jcj
부탁	부탁/ncn
때문에	때문/nbn+에/jca
경문왕에게	경문왕/nq+에게/jca
궁예왕자의	궁예왕자/nq+의/jcm
바람막이가	바람/ncn+막이/ncn+가/jcc
돼	되/pvg+어/ecx
달라고	달라/px+고/jcr
간청했던	간청/ncpa+하/xsv+었/ep+던/etm
건	거/nbn+ㄴ/jxc
아니었다	아니/paa+었/ep+다/ef
.	./sf
범교선사는	범교/nq+선사/ncn+는/etm
왕위에	왕위/ncn+에/jca
오르기	오르/pvg+기/etn
전	전/ncn
응렴과	응렴/nq+과/jcj
이슬낭자	이슬낭자/nq
사이에	사이/ncn+에/jca
있었던	있/paa+었/ep+던/etm
내막을	내막/ncn+을/jco
누구보다도	누구/npp+보다/jca+도/jxc
소상히	소상/ncn+히/xsa
알고	알/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
굳이	굳이/mag
뿌린	뿌리/pvg+ㄴ/etm
자가	자/nbn+가/jcs
거두게	거두/pvg+게/ecs
마련인	마련/ncn+이/jp+ㄴ/etm
세상의	세상/ncn+의/jcm
이치로만	이치/ncn+로/jca+만/jxc
따지자면	따지/pvg+자면/ecs
이번	이/mmd+번/nbn
일에	일/ncn+에/jca
관한	관하/pvg+ㄴ/etm
한	한/nbn
경문왕	경문왕/nq
스스로	스스로/mag
알아서	알/pvg+아서/ecs
처리해야	처리/ncpa+하/xsv+어야/ecs
마땅한	마땅/ncps+하/xsm+ㄴ/etm
일이었다	일/ncn+이/jp+었/ep+다/ef
.	./sf
그러나	그러나/maj
,	,/sp
범교선사도	범교/nq+선사/ncn+도/jxc
불제자이기에	불제자/ncn+이/jp+기/etn+에/jca
앞서	앞서/mag
인간이었다	인간/ncn+이/jp+었/ep+다/ef
.	./sf
사태를	사태/ncn+를/jco
올바로	올바로/mag
보기에는	보/pvg+기/etn+에/jca+는/jxc
오랜	오랜/mma
세월	세월/ncn
동안	동안/ncn
공들여서	공/ncn+들이/pvg+어서/ecs
가르쳐온	가르치/pvg+어/ecx+오/px+ㄴ/etm
제자에	제자/ncn+에/jca
대한	대하/pvg+ㄴ/etm
애정이	애정/ncn+이/jcs
지나치게	지나치/pvg+게/ecs
깊었다	깊/paa+었/ep+다/ef
.	./sf
앞날이	앞날/ncn+이/jcs
창창한	창창/ncps+하/xsm+ㄴ/etm
젊은	젊/paa+은/etm
사내가	사내/ncn+가/jcs
아녀자	아녀자/ncn
문제로	문제/ncn+로/jca
하여	하/pvg+여/ecs
전도를	전도/ncn+를/jco
그르치게	그르치/pvg+게/ecs
놔둘	놓/pvg+아/ecs+두/pvg+ㄹ/etm
수	수/nbn
없었다	없/paa+었/ep+다/ef
.	./sf
전왕으로부터	전왕/ncn+으로/jca+부터/jxc
두	두/nnc
공주	공주/ncn
중	중/nbn
하나를	하나/ncn+를/jco
골라서	고르/pvg+아서/ecs
장가들라는	장가/ncn+들/pvg+라/ef+는/etm
분부를	분부/ncn+를/jco
받았다는	받/pvg+았/ep+다/ef+는/etm
말을	말/ncn+을/jco
들었을	들/pvg+었/ep+을/etm
때에도	때/ncn+에/jca+도/jxc
,	,/sp
그	그/mmd
혼인을	혼인/ncn+을/jco
거절해야	거절/ncpa+하/xsv+어야/ecs
한다고	하/px+ㄴ다/ef+고/jcr
바로	바로/mag
말해주지	말/ncpa+하/xsv+어/ecx+주/px+지/ecx
못했다	못하/px+었/ep+다/ef
.	./sf
아니	아니/mag
,	,/sp
범교선사가	범교/nq+선사/ncn+가/jcs
오히려	오히려/mag
한술	한술/ncn
더	더/mag
떠서	뜨/pvg+어서/ecs
미모	미모/ncn
출중한	출중/ncps+하/xsm+ㄴ/etm
작은공주를	작/paa+은/etm+공주/ncn+를/jco
제쳐두고	제치/pvg+어/ecs+두/pvg+고/ecc
꼭	꼭/mag
큰공주에게	크/paa+ㄴ/etm+공주/ncn+에게/jca
장가들어야만	장가/ncn+들/pvg+어야/ecs+만/jxc
한다고	하/px+ㄴ다/ef+고/jcr
권하기까지	권하/pvg+기/etn+까지/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
그랬거늘	그렇/pad+었/ep+거늘/ecs
,	,/sp
이제	이제/mag
와서	오/pvg+아서/ecs
나	나/nqq
몰라라	모르/pvg+아라/ef
하고	하/pvg+고/jcr
외면할	외면/ncpa+하/xsv+ㄹ/etm
수는	수/nbn+는/jxc
없었다	없/paa+었/ep+다/ef
.	./sf
범교선사로서는	범교/nq+선사/ncn+로서/jca+는/jxc
,	,/sp
오로지	오로지/mag
경문왕이	경문왕/nq+이/jcs
잘되기만을	잘/mag+되/pvg+기/etn+만/jxc+을/jco
바라는	바라/pvg+는/etm
것은	것/nbn+은/jxc
아니었다	아니/paa+었/ep+다/ef
.	./sf
그렇다고	그렇/pad+다/ef+고/jcr
,	,/sp
왕을	왕/ncn+을/jco
제쳐	제치/pvg+어/ecs
두고	두/pvg+고/ecs
같은	같/paa+은/etm
고구려	고구려/nq
사람	사람/ncn
핏줄이라	핏줄/ncn+이/jp+라/ef
해서	하/pvg+어서/ecs
궁예왕자가	궁예왕자/nq+가/jcs
잘되기	잘/mag+되/pvg+기/etn
바라는	바라/pvg+는/etm
것은	것/nbn+은/jxc
더더욱	더더욱/mag
아니었다	아니/paa+었/ep+다/ef
.	./sf
다만	다만/mag
,	,/sp
미남자에다	미남/ncn+자/xsn+에/jca+다/jxc
호사가인	호사/ncpa+가/xsn+이/jp+ㄴ/etm
왕이	왕/ncn+이/jcs
벌여놓은	벌이/pvg+어/ecx+놓/px+은/etm
이번	이/mmd+번/nbn
일로	일/ncn+로/jca
인하여	인하/pvg+여/ecs
서라벌이	서라벌/nq+이/jcs
피바람으로	피바람/ncn+으로/jca
뒤덮이게	뒤덮이/pvg+게/ecs
되는	되/pvg+는/etm
사태만은	사태/ncn+만/jxc+은/jxc
막아보자는	막/pvg+아/ecx+보/px+자/ef+는/etm
소박한	소박/ncps+하/xsm+ㄴ/etm
소망이	소망/ncn+이/jcs
깔려	깔리/pvg+어/ecx
있을	있/px+을/etm
뿐이었다	뿐/nbn+이/jp+었/ep+다/ef
.	./sf
맑은	맑/paa+은/etm
아침	아침/ncn
공기가	공기/ncn+가/jcs
가슴속에	가슴/ncn+속/ncn+에/jca
쩌릿쩌릿하게	쩌릿쩌릿/ncps+하/xsm+게/ecs
느껴질	느끼/pvg+어/ecx+지/px+ㄹ/etm
만큼	만큼/nbn
긴박하게	긴박/ncps+하/xsm+게/ecs
사태의	사태/ncn+의/jcm
추이를	추이/ncn+를/jco
헤아리고	헤아리/pvg+고/ecx
있는	있/px+는/etm
범교선사의	범교/nq+선사/ncn+의/jcm
내심을	내심/ncn+을/jco
아는지	알/pvg+는지/ecs
모르는지	모르/pvg+는지/ecs
,	,/sp
경문왕은	경문왕/nq+은/jxc
한가롭게	한가/ncps+롭/xsm+게/ecs
들어올린	들/pvg+어/ecs+올리/pvg+ㄴ/etm
채찍으로	채찍/ncn+으로/jca
허공을	허공/ncn+을/jco
때리면서	때리/pvg+면서/ecs
실로	실로/mag
엉뚱한	엉뚱/ncps+하/xsm+ㄴ/etm
화제를	화제/ncn+를/jco
농	농/ncn
삼아	삼/pvg+아/ecs
입에	입/ncn+에/jca
올렸다	올리/pvg+었/ep+다/ef
.	./sf
"	"/sl
선사께서는	선사/ncn+께서/jcs+는/jxc
내게	내/npp+게/jca
월지궁에	월지궁/nq+에/jca
가봐야	가/pvg+아/ecx+보/px+아야/ecs
한다는	하/px+ㄴ다/ef+는/etm
말	말/ncn
말고도	말/pvg+고/ecs+도/jxc
따로	따로/mag
하실	하/pvg+시/ep+ㄹ/etm
말씀이	말씀/ncn+이/jcs
있을	있/paa+을/etm
법	법/ncn
하건만	하/pvg+건만/ecs
,	,/sp
벌써	벌써/mag
두	두/nnc
해씩이나	해/nbu+씩/xsn+이나/jxc
넘기고도	넘기/pvg+고/ecs+도/jxc
여전히	여전/ncn+히/xsa
시치미뿐이시군	시치미/ncn+뿐/jxc+이/jp+시/ep+군/ef
그래	그렇/pad+어/ef
.	./sf
핫핫하	핫핫하/ii
."	./sf+"/sl
"	"/sl
그	그/mmd
얘기	얘기/ncn
말씀이군요	말씀/ncn+이/jp+군/ef+요/jxf
.	./sf
하오나	하오나/maj
,	,/sp
그건	그거npd+ㄴ/jxc
때가	때/ncn+가/jcc
되면	되/pvg+면/ecs
하지	하/pvg+지/ecx
말라	말/px+라/ecs
만류해도	만류/ncpa+하/xsv+어도/ecs
아뢸	아뢰/pvg+ㄹ/etm
생각이었나이다	생각/ncn+이/jp+었/ep+나이다/ef
.	./sf
대왕	대왕/ncn
,	,/sp
하온데	하온데/maj
,	,/sp
그게	그거/npd+이/jcs
뭔지	뭐/npd+ㄴ지/ecs
때때로	때때로/mag
궁금해질	궁금/ncpa+하/xsv+어/ecx+지/px+ㄹ/etm
때가	때/ncn+가/jcs
있기는	있/paa+기/etn+는/jxc
하옵니까	하/pvg+오/ep+ㅂ니까/ef
.	./sf
헛허허	헛허허/ii
."	./sf+"/sl
범교선사도	범교/nq+선사/ncn+도/jxc
자꾸만	자꾸/mag+만/jxc
흐려지는	흐리/pvg+어/ecx+지/px+는/etm
마음을	마음/ncn+을/jco
떨어버리기라도	떨/pvg+어/ecx+버리/px+기/etn+라도/jxc
하듯	하/pvg+듯/ecs
고개를	고개/ncn+를/jco
흔들면서	흔들/pvg+면서/ecs
,	,/sp
왕의	왕/ncn+의/jcm
농을	농/ncn+을/jco
역시	역시/mag
농으로	농/ncn+으로/jca
되받았다	되받/pvg+았/ep+다/ef
.	./sf
"	"/sl
아니라면	아니/paa+라/ef+면/ecs
거짓말	거짓말/ncn
아니겠소	아니/paa+겠/ep+소/ef
?	?/sf
그때	그/mmd+때/ncn
헌안왕의	헌안왕/nq+의/jcm
분부를	분부/ncn+를/jco
받고	받/pvg+고/ecs
집으로	집/ncn+으로/jca
돌아왔을	돌/pvg+아/ecs+오/pvg+았/ep+을/etm
때	때/ncn
,	,/sp
나는	나/npp+는/jxc
내심으로	내심/ncn+으로/jca
설화공주와	설화공주/nq+와/jct
혼인하리라	혼인/ncpa+하/xsv+리라/ef
잔뜩	잔뜩/mag
벼르고	벼르/pvg+고/ecx
있었더니	있/px+었/ep+더니/ecs
선사께서	선사/ncn+께서/jcs
나서서	나서/pvg+서/ecs
내게	내/npp+게/jca
협박하듯	협박/ncpa+하/xsv+듯/ecs
말하지	말/ncpa+하/xsv+지/ecx
않았소	않/px+았/ep+소/ef
?	?/sf
응렴이	응렴/nq+이/jcs
자네가	자네/npp+가/jcs
큰공주	크/paa+ㄴ/etm+공주/ncn
영화에게	영화/nq+에게/jca
장가든다면	장가/ncn+들/pvg+ㄴ다/ef+면/ecs
세	세/nnc
가지	가지/nbu
좋은	좋/paa+은/etm
일이	일/ncn+이/jcs
있을	있/paa+을/etm
것이고	것/nbn+이/jp+고/ecc
만약	만약/mag
작은공주	작/paa+은/etm+공주/ncn
설화에게	설화/nq+에게/jca
장가든다면	장가/ncn+들/pvg+ㄴ다/ef+면/ecs
세	세/nnc
가지	가지/nbu
나쁜	나쁘/paa+ㄴ/etm
일이	일/ncn+이/jcs
있을	있/paa+을/etm
것이야	것/nbn+이/jp+야/ef
,	,/sp
라고	라/ef+고/jcr
.	./sf
나는	나/npp+는/jxc
지금도	지금/ncn+도/jxc
때때로	때때로/mag
어여쁜	어여쁘/paa+ㄴ/etm
설화공주를	설화공주/nq+를/jco
왕비로	왕비/ncn+로/jca
맞이하지	맞이/ncpa+하/xsv+지/ecx
못한	못하/px+ㄴ/etm
일을	일/ncn+을/jco
후회하곤	후회/ncpa+하/xsv+고/ecx+ㄴ/jxc
하는데	하/px+는데/ecs
,	,/sp
어찌	어찌/mag
선사께서	선사/ncn+께서/jcs
말한	말/ncpa+하/xsv+ㄴ/etm
세	세/nnc
가지	가지/nbu
좋은	좋/paa+은/etm
일과	일/ncn+과/jcj
세	세/nnc
가지	가지/nbu
나쁜	나쁘/paa+ㄴ/etm
일이	일/ncn+이/jcs
뭔지	뭔지/mag
궁금하지	궁금/ncps+하/xsm+지/ecx
않을	않/px+을/etm
수	수/nbn
있겠소	있/paa+겠/ep+소/ef
?"	?/sf+"/sl
왕은	왕/ncn+은/jxc
심술이라도	심술/ncn+이라도/jxc
난	나/pvg+ㄴ/etm
듯	듯/nbn
말투를	말투/ncn+를/jco
자못	자못/mag
퉁명스럽게	퉁명/ncps+스럽/xsm+게/ecs
바꿨다	바꾸/pvg+었/ep+다/ef
.	./sf
그렇지만	그렇지만/maj
왕이	왕/ncn+이/jcs
정말로	정말로/mag
심술이	심술/ncn+이/jcs
난	나/pvg+ㄴ/etm
것은	것/nbn+은/jxc
아니었다	아니/paa+었/ep+다/ef
.	./sf
그것을	그것/npd+을/jco
지금에	지금/ncn+에/jca
와서는	오/pvg+아서는/ecs
비록	비록/mag
왕과	왕/ncn+과/jcj
신하로	신하/ncn+로/jca
신분이	신분/ncn+이/jcs
갈리고	갈리/pvg+고/ecx
말았지만	말/px+았/ep+지만/ecs
,	,/sp
잠시	잠시/mag
파탈하고	파탈/ncpa+하/xsv+고/ecs
예전으로	예전/ncn+으로/jca
돌아가서	돌/pvg+아/ecs+가/pvg+서/ecs
스승에게	스승/ncn+에게/jca
응석이라도	응석/ncn+이라도/jxc
부려보고	부리/pvg+어/ecx+보/px+고/ecx
싶다는	싶/px+다/ef+는/etm
제자의	제자/ncn+의/jcm
애교	애교/ncn
섞인	섞이/pvg+ㄴ/etm
몸짓과도	몸짓/ncpa+과/jxt+도/jxc
같은	같/paa+은/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
범교선사로서도	범교/nq+선사/ncn+로서/jca+도/jxc
왕의	왕/ncn+의/jcm
그런	그런/mmd
모습이	모습/ncn+이/jcs
좋았다	좋/paa+았/ep+다/ef
.	./sf
그래서	그래서/maj
어린시절부터	어리/paa+ㄴ/etm+시절/ncn+부터/jxc
도저히	도저히/mag
안	안/mag
될	되/pvg+ㄹ/etm
일을	일/ncn+을/jco
청해와도	청하/pvg+어/ecx+오/px+아도/ecs
번번이	번번이/mag
들어줄	들/pvg+어/ecs+주/pvg+ㄹ/etm
수밖에	수/nbn+밖에/jxc
없게	없/paa+게/ecs
되곤	되/pvg+고/ecx+ㄴ/jxc
했다	하/px+었/ep+다/ef
.	./sf
그	그/mmd
결과로	결과/ncn+로/jca
오늘날의	오늘날/ncn+의/jcm
모든	모든/ncn
어려움이	어려움/ncn+이/jcs
생겨난	생기/pvg+어/ecx+나/px+ㄴ/etm
것이기도	것/nbn+이/jp+기/etn+도/jxc
했지만	하/px+었/ep+지만/ecs
,	,/sp
그	그/npd
또한	또한/maj
어쩔	어쩌/pvd+ㄹ/etm
수	수/nbn
없는	없/paa+는/etm
일이었다	일/ncn+이/jp+었/ep+다/ef
.	./sf
지금도	지금/ncn+도/jxc
범교선사는	범교/nq+선사/ncn+는/jxc
뻔히	뻔히/mag
알면서	알/pvg+면서/ecs
왕에게	왕/ncn+에게/jca
말려들어가고	말리/pvg+어/ecs+들/pvg+어/ecx+가/px고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
"	"/sr
하오면	하오면/maj
,	,/sp
월지궁에	월지궁/nq+에/jca
납시자는	납시/pvg+자/ef+는/etm
제	제/npp
소청을	소청/ncn+을/jco
들어주신	들/pvg+어/ecx+주/px+시/ep+ㄴ/etm
보답으로	보답/ncn+으로/jca
그걸	그거/npd+ㄹ/jco
말씀드려도	말씀/ncn+드리/pvg+어도/ecs
좋을	좋/paa+을/etm
듯하온데	듯하/px+오/ep+ㄴ데/ecs
대왕께선	대왕/ncn+께서/jca+ㄴ/jxc
어떠신지	어떠/pvd+시/ep+ㄴ지/ecs
...."	./sf+./sf+./sf+./sf+"/sl
범교선사가	범교/nq+선사/ncn+가/jcs
역시	역시/mag
빙글빙글	빙글빙글/mag
웃으며	웃/pvg+으며/ecs
그렇게	그렇/pad+게/ecs
받아넘기자	받/pvg+아/ecs+넘기/pvg+자/ecs
왕은	왕/ncn+은/jxc
숫제	숫제/mag
울상을	울상/ncn+을/jco
지으며	짓/pvg+으며/ecs
쏴붙였다	쏘/pvg+아/ecx+붙이/px+었/ep+다/ef
.	./sf
"	"/sl
선사께선	선사/ncn+께서/jcs+ㄴ/jxc
누구	누구/npp
속을	속/ncn+을/jco
아주	아주/mag
태워버릴	태우/pvg+어/ecx+버리/px+ㄹ/etm
작정이시오	작정/ncn+이/jp+시/ep+오/ef
?"	?/sf+"/sl
범교선사는	범교/nq+선사/ncn+는/jxc
그	그/mmd
말을	말/ncn+을/jco
못	못/mag
들은	들/pvg+은/etm
척	척/ncn
,	,/sp
천천히	천천/ncn+히/xsa
얼굴	얼굴/ncn
표정을	표정/ncn+을/jco
가다듬으며	가다듬/pvg+으며/ecs
뜸을	뜸/ncn+을/jco
더	더/mag
들이고	들이/pvg+고/ecs
나서	나/pvg+서/ecs
또박또박	또박또박/mag
말문을	말문/ncn+을/jco
열었다	열/pvg+었/ep+다/ef
.	./sf
"	"/sl
나쁜	나쁘/paa+ㄴ/etm
일	일/ncn
세	세/nnc
가지는	가지/nbu+는/jxc
이제	이제/mag
해당이	해당/ncn+이/jcs
없으니	없/paa+으니/ecs
접어두고	접/pvg+어/ecx+두/px+고/ecc
,	,/sp
좋은	좋/paa+은/etm
일	일/ncn
세	세/nnc
가지만	가지/nbu+만/jxc
말씀드리지요	말씀/ncn+드리/pvg+지/ef+요/jxf
.	./sf
좋은	좋/paa+은/etm
일	일/ncn
첫째는	첫째/nno+는/jxc
,	,/sp
큰공주와	크/paa+ㄴ/etm+공주/ncn+와/jct
혼인한	혼인/ncpa+하/xsv+ㄴ/etm
까닭에	까닭/ncn+에/jca
전하께서	전하/ncn+께서/jcs
제왕의	제왕/ncn+의/jcm
