<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0016.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0016.txt </filename>
<title>창세기 강해집  </title>
<author>박오근  </author>
<date>1993  </date>
<publisher>크리스찬비젼하우스  </publisher>
<kdc>233.211  </kdc>
<ddc>222.11  </ddc>
<typist>  </typist> 
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
골수까지	골수/ncn+까지/jxc
찔러	찌르/pvg+어/ecs
쪼개는	쪼개/pvg+는/etm
너무나도	너무나도/mag
엄하심을	엄하/paa+시/ep+ㅁ/etn+을/jco
알고	알/pvg+고/ecx
있었읍니다	있/px+었/ep+습니다/ef
.	./sf
이와같이	이/mmd+와/jct+같/paa+이/xsa
오늘을	오늘/ncn+을/jco
사는	살/pvg+는/etm
우리도	우리/npp+도/jxc
심판하실	심판/ncpa+하/xsv+시/ep+ㄹ/etm
의로우시고	의롭/paa+으시/ep+고/ecc
공의로우신	공의롭/pvg+으시/ep+ㄴ/etm
하나님	하나님/nq
앞에	앞/ncn+에/jca
설	서/pvg+ㄹ/etm
때	때/ncn
하나님을	하나님/nq+을/jco
경외으로	경외/ncn+으로/jca
우리의	우리/npp+의/jcm
구원의	구원/ncn+의/jcm
방편이신	방편/ncn+이/jp+시/ep+ㄴ/etm
예수	예수/nq
그리스도의	그리스도/nq+의/jcm
대속의	대속/ncn+의/jcm
공로를	공로/ncn+를/jco
내것으로	내/npp+것/nbn+으로/jca
받아들이는	받/pvg+아/ecx+들이/px+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
불신앙과	불/xp+신앙/ncn+과/jcj
조소와	조소/ncn+와/jcj
모멸이	모멸/ncn+이/jcs
세찬	세차/paa+ㄴ/etm
그	그/mmd
세대에서	세대/ncn+에서/jca
히브리서	히브리서/nq
11	11/nnc
장	장/nbu
7	7/nnc
절이	절/nbu+이/jcs
그	그/mmd
해답을	해답/ncn+을/jco
줍니다	주/pvg+ㅂ니다/ef
.	./sf
그것은	그것/npd+은/jxc
오직	오직/mag
예나	예/ncn+나/jcj
오늘이나	오늘/ncn+이나/jcj
환란이나	환란/ncn+이나/jcj
핍박이나	핍박/ncn+이나/jcj
곤고를	곤고/ncn+를/jco
이기는	이기/pvg+는/etm
방편은	방편/ncn+은/jxc
예수를	예수/nq+를/jco
믿는	믿/pvg+는/etm
믿음	믿음/ncn
외에는	외/ncn+에/jca+는/jxc
없읍니다	없/paa+습니다/ef
.	./sf
온	온/ncn
세계가	세계/ncn+가/jcs
불어닥치는	불/pvg+어/ecs+닥치/pvg+는/etm
역풍의	역풍/ncn+의/jcm
거역	거역/ncn
속에서도	속/ncn+에서/jca+도/jca
우리가	우리/npp+가/jcs
예수를	예수/nq+를/jco
굳게	굳/paa+게/ecx
전파할	전파/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
것은	것/nbn+은/jxc
오직	오직/mag
믿음인	믿음/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
홍수	홍수/ncn
7	7/nnc
일	일/nbu
전까지	전/ncn+까지/jxc
어떤	어떤/mmd
심판의	심판/ncn+의/jcm
징조가	징조/ncn+가/jcs
나타나지	나타나/pvg+지/ecx
않았읍니다	않/px+았/ep+습니다/ef
.	./sf
심판의	심판/ncn+의/jcm
날이	날/ncn+이/jcs
가까와	가깝/paa+아/ecs
올수록	오/pvg+ㄹ수록/ecs
불신앙의	불/xp+신앙/ncn+의/jcm
세대에서는	세대/ncn+에서/jca+는/jxc
노아의	노아/nq+의/jcm
예언이	예언/ncn+이/jcs
빗나가기를	빗나가/pvg+기/etn+를/jco
기다리고	기다리/pvg+고/ecc
노아에게	노아/nq+에게/jca
던질	던지/pvg+ㄹ/etm
조소와	조소/ncn+와/jcj
모멸의	모멸/ncn+의/jcm
방법을	방법/ncn+을/jco
찾았을	찾/pvg+았/ep+ㄹ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
반면에	반면/ncn+에/jca
그	그/mmd
날이	날/ncn+이/jcs
가까와	가깝/paa+아/ecs
올수록	오/pvg+ㄹ수록/ecs
노아는	노아/nq+는/jxc
멸망할	멸망/ncpa+하/xsv+ㄹ/etm
그들에	그/npp+들/xsn+에/jca
대한	대하/pvg+ㄴ/etm
연민과	연민/ncn+과/jcj
하나님의	하나님/nq+의/jcm
말씀대로	말씀/ncn+대로/jca
어김없이	어기/pvg+ㅁ/etm+없/paa+이/xsa
실천될	실천/ncpa+되/xsv+ㄹ/etm
심판을	심판/ncn+을/jco
기다렸을	기다리/pvg+었/ep+ㄹ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
노아의	노아/nq+의/jcm
홍수	홍수/ncn
심판	심판/ncn
경고와	경고/ncn+와/jca
함께	함께/mag
구원의	구원/ncn+의/jcm
방주를	방주/nq+를/jco
구원의	구원/ncn+의/jcm
방주를	방주/nq+를/jco
짓듯이	짓/pvg+듯이/ecs
신약	신약/ncn
시대를	시대/ncn+를/jco
사는	살/pvg+는/etm
우리도	우리/npp+도/jxc
베드로후서	베드로후서/nq
3	3/nnc
장	장/nbu
6	6/nnc
절	절/nbu
말씀과	말씀/ncn+과/jca
같이	같/paa+이/xsa
"	"/sr
그때	그때/npd
물의	물/ncn+의/jcm
넘치므로	넘치/pvg+므로/ecs
멸망하였으되	멸망/ncpa+하/xsv+었/ep+으되/ecs
이제	이제/ncn
하늘과	하늘/ncn+과/jcj
땅은	땅/ncn+은/jxc
동일한	동일/ncps+하/xsm+ㄴ/etm
말씀으로	말씀/ncn+으로/jca
불사르기	불사르/pvg+기/etn
위하여	위하/pvg+어/ecs
간수하신	간수/ncpa+하/xsv+시/ep+ㄴ/etm
바	바/nbn
되어	되/pvg+어/ecs
심판과	심판/ncn+과/jcj
멸망의	멸망/ncn+의/jcm
날까지	날/ncn+까지/jca
보존하여	보존/ncpa+하/xsv+어/ecs
"	"/sr
주신	주/pvg+시/ep+ㄴ/etm
것이라는	것/nbn+이/jp+라/ep+는/etm
말을	말/ncn+을/jco
기억하십니다	기억/ncpa+하/xsv+시/ep+ㅂ니다/ef
.	./sf
주께서	주/ncn+께서/jcs
말씀하실	말씀/ncpa+하/xsv+시/ep+ㄹ/etm
때에	때/ncn+에/jca
인자의	인자/ncn+의/jcm
임함도	임/ncn+하/xsv+ㅁ/etn+도/jxc
노아의	노아/nq+의/jcm
때와	때/ncn+와/jca
같다	같/paa+다/ef
하시는	하/pvg+시/ep+는/etm
주님의	주/nq+님/xsn+의/jcm
경고하심에	경고/ncpa+하/xsv+시/ep+ㅁ/etn+에/jca
대한	대하/pvg+ㄴ/etm
우리	우리/npp
성도들의	성도/ncn+들/xsn+의/jcm
본분은	본분/ncn+은/jxc
무엇입니까	무엇/npd+이/jp+ㅂ니까/ef
?	?/sf
의를	의/ncn+를/jco
전파하는	전파/ncpa+하/xsv+는/etm
노아와	노아/nq+와/jca
같이	같/paa+이/xsa
오늘도	오늘/ncn+도/jxc
주님의	주/nq+님/xsn+의/jcm
의를	의/ncn+를/jco
곧	곧/maj
구원을	구원/ncn+을/jco
즉	즉/maj
십자가와	십자가/ncn+와/jcj
도를	도/ncn+를/jco
전파하는	전파/ncpa+하/xsv+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
방주의	방주/nq+의/jcm
구조는	구조/ncn+는/jxc
하나님의	하나님/nq+의/jcm
설계입니다	설계/ncn+이/jp+ㅂ니다/ef
.	./sf
노아는	노아/nq+는/jxc
그	그/mmd
설계를	설계/ncn+를/jco
따라	따르/pvg+아/ecs
방주를	방주/nq+를/jco
지었읍니다	짓/pvg+었/ep+습니다/ef
.	./sf
그	그/mmd
방주는	방주/nq+는/jxc
노아를	노아/nq+를/jco
홍수에서	홍수/ncn+에서/jca
구원시켰읍니다	구원/ncpa+시키/xsv+었/ep+습니다/ef
.	./sf
당시의	당시/ncn+의/jcm
사람들은	사람/ncn+들/xsn+은/jxc
노아에	노아/nq+에/jca
관해서	관하/pvg+어서/ecs
그리고	그리고/maj
방주의	방주/nq+의/jcm
구조에	구조/ncn+에/jca
관해서도	관하/pvg+어서도/ecs
생소했을것입니다	생소/ncps+하/xsm+었/ep+을/ep+것/nbn+이/jp+ㅂ
생소했을것입니다	니다/ef
.	./sf
누가	누가/npd
찾아와서	찾/pvg+아/ecs+오/pvg+아서/ecs
방주의	방주/nq+의/jcm
구조는	구조/ncn+는/jxc
어떠한가고	어떠하/pad+ㄴ가/ef+고/ecc
물었다면	묻/pvg+었/ep+다면/ecs
노아는	노아/nq+는/jxc
"	"/sr
하나님의	하나님/nq+의/jcm
지시하심을	지시/ncpa+하/xsv+시/ep+ㅁ/etn+을/jco
따라	따르/pvg+아/ecs
이	이/mmd
방주를	방주/nq+를/jco
짓는다	짓/pvg+는다/ef
"	"/sr
고	고/jcr
대답했을	대답/ncpa+하/xsv+었/ep+ㄹ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
구원의	구원/ncn+의/jcm
방주이신	방주/nq+이/jp+시/ep+ㄴ/etm
그리스도를	그리스도/nq+를/jco
전파하는	전파/ncpa+하/xsv+는/etm
우리에게도	우리/npp+에게/jca+도/jxc
이	이/mmd
원리는	원리/ncn+는/jxc
동일합니다	동일/ncps+하/xsm+ㅂ니다/ef
.	./sf
골로새서	골로새서/nq
3	3/nnc
장	장/nbu
16	16/nnc
절에	절/nbu+에/jca
"	"/sr
그리스도의	그리스도/nq+의/jcm
말씀이	말씀/ncn+이/jcs
너희	너희/npp
속에	속/ncn+에/jca
풍성히	풍성/ncn+히/xsa
거하여	거/nbn+하/xsm+어/ecs
모든	모든/mma
지혜로	지혜/ncn+로/jca
피차	피차/mag
가르치라	가르치/pvg+라/ef
"	"/sr
고	고/jcr
말씀하고	말씀/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
예수님께서	예수/nq+님/xsn+께서/jcs
마지막	마지막/ncn
세상을	세상/ncn+을/jco
떠나실	떠나/pvg+시/ep+ㄹ/etm
때에	때/ncn+에/jca
제자들에게	제자/ncn+들/xsn+에게/jca
"	"/sr
가서	가/pvg+서/ecs
제자를	제자/ncn+를/jco
삼고	삼/pvg+고/ecc
네가	네/npp+가/jcs
너희들에게	너희/npp+들/xsn+에게/jca
분부한	분부/ncpa+하/xsv+ㄴ/etm
모든	모든/mma
것을	것/nbn+을/jco
가르쳐	가르치/pvg+어/ecs
지키게	지키/pvg+게/ecx
하라	하/px+라/ef
(	(/sl
마	마/nq
28	28/nnc
:	:/sp
20	20/nnc
)"	)/sr+"/sr
고	고/jcr
말씀을	말씀/ncn+을/jco
하고	하/pvg+고/ecx
있는	있/px+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
이와같이	이/mmd+와/jct+같/paa+이/xsa
우리도	우리/npp+도/jxc
하나님의	하나님/nq+의/jcm
임박한	임박/ncps+하/xsm+ㄴ/etm
심판에	심판/ncn+에/jca
대해서	대하/pvg+어서/ecs
선포하고	선포/ncpa+하/xsv+고/ecc
예수를	예수/nq+를/jco
통해서	통하/pvg+어서/ecs
구원얻은	구원/ncn+얻/pvg+은/jxc
것을	것/nbn+을/jco
바르게	바르/paa+게/xsa
가르치는	가르치/pvg+는/etm
것도	것/nbn+도/jxc
성도의	성도/ncn+의/jcm
본분인	본분/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
주께서	주/ncn+께서/jcs
"	"/sr
여호와께서	여호와/nq+께서/jcs
가라사대	가라사대/pvg
"	"/sr
라고	라고/jcr
하신	하/pvg+시/ep+ㄴ/etm
말씀들은	말씀/ncn+들/xsn+은/jxc
그리스도인의	그리스도/nq+인/ncn+의/jcm
금과옥조인	금과옥조/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
이	이/mmd
십자가	십자가/ncn
최후의	최후/ncn+의/jcm
순간에	순간/ncn+에/jca
"	"/sr
다	다/mag
이루었다	이루/pvg+었/ep+다/ef
"	"/sr
는	는/jxc
선포를	선포/ncn+를/jco
우리가	우리/npp+가/jcs
믿게	믿/pvg+게/ecx
될	되/pvg+ㄹ/etm
때	때/ncn
하나님의	하나님/nq+의/jcm
독생자	독생/ncn+자/xsn
예수	예수/nq
그리스도가	그리스도/nq+가/jcs
화목제물로서	화목/ncn+제물/ncn+로서/jca
공의로운	공의/ncn+롭/xsm+ㄴ/etm
하나님의	하나님/nq+의/jcm
심판을	심판/ncn+을/jco
받으시고	받/pvg+으시/ep+고/ecc
우리	우리/npp
죄를	죄/ncn+를/jco
대신하여	대신/ncpa+하/xsv+어/ecs
죽으시므로	죽/pvg+으시/ep+므로/ecs
우리	우리/npp
죄가	죄/ncn+가/jcs
2	2/nnc
천년	천년/nbu
전에	전/ncn+에/jca
처리된	처리/ncpa+되/xsv+ㄴ/etm
것을	것/nbn+을/jco
깨닫게	깨닫/pvg+게/ecx
되는	되/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
이제	이제/ncn
창조와	창조/ncn+와/jcj
구속의	구속/ncn+의/jcm
최고	최고/ncn
봉우리에	봉우리/ncn+에/jca
올라서게	오르/pvg+아/ecs+서/pvg+게/ecx
된	되/pvg+ㄴ/etm
우리들은	우리/npp+들/xsn+은/jxc
재림의	재림/ncn+의/jcm
최고	최고/ncn
봉우리를	봉우리/ncn+를/jco
점령해야	점령/ncpa+하/xsv+어야/ecx
될	되/pvg+ㄹ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
주님께서는	주/nq+님/xsn+께서/jcs+는/jca
재림의	재림/ncn+의/jcm
때를	때/ncn+를/jco
전후한	전후/ncn+하/xsm+ㄴ/etm
이세상의	이/mmd+세상/ncn+의/jcm
형편에	형편/ncn+에/jca
관하여	관하/pvg+어/ecs
"	"/sr
노아의	노아/nq+의/jcm
때와	때/ncn+와/jca
같이	같/paa+이/xsa
인자의	인자/ncn+의/jcm
임함도	임/ncn+하/xsv+ㅁ/etn+도/jxc
그러하리라	그러하/paa+리라/ef
"(	"/sr+(/sl
마	마/nq
24	24/nnc
:	:/sp
37	37/nnc
)	)/sr
라고	라고/jcr
말씀하십니다	말씀/ncpa+하/xsv+시/ep+ㅂ니다/ef
.	./sf
그러므로	그러므로/maj
노아	노아/nq
흉수를	흉수/ncn+를/jco
전후한	전후/ncps+하/xsm+ㄴ/etm
일들을	일/ncn+들/xsn+을/jco
구약에서	구약/nq+에서/jca
살피는	살피/pvg+는/etm
것이	것/nbn+이/jcs
우리의	우리/npp+의/jcm
신앙에	신앙/ncn+에/jca
큰	크/paa+ㄴ/etm
도움이	도움/ncn+이/jcc
되리라고	되/pvg+리/ep+라고/jcr
생각합니다	생각/ncpa+하/xsv+ㅂ니다/ef
.	./sf
창세	창세/nq
6	6/nnc
장	장/nbu
1	1/nnc
절에는	절/nbu+에/jca+는/jxc
"	"/sr
사람이	사람/ncn+이/jcs
땅위에	땅위/ncn+에/jca
번성하기	번성/ncpa+하/xsv+기/etn
시작할	시작/ncpa+하/xsv+ㄹ/etm
때	때/ncn
"	"/sr
라는	라는/ef
기록으로	기록/ncn+으로/jca
시작하고	시작/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
이제	이제/ncn
하나님과	하나님/nq+과/jcj
동행하던	동행/ncpa+하/xsv+더/ep+ㄴ/etm
에녹은	에녹/nq+은/jxc
하나님께서	하나님/nq+께서/jcs
데려가버렸읍니다	데리/pvg+어/ecs+가/pvg+아/ecx+버리/px+었/ep+
데려가버렸읍니다	습니다/ef
.	./sf
창세기	창세기/nq
5	5/nnc
장에서	장/nbu+에서/jca
본	보/pvg+ㄴ/etm
대로	대로/ncn
여섯번이나	여섯/nnc+번/nbu+이나/jcj
"	"/sl
죽었다	죽/pvg+었/ep+다/ef
",	"/sr+,/sp
"	"/sl
죽었다	죽/pvg+었/ep+다/ef
",	"/sr+,/sp
"	"/sl
죽었다	죽/pvg+었/ep+다/ef
"	"/sr
는	는/jxc
기록이	기록/ncn+이/jcs
계속되다가	계속/ncpa+되/xsv+다가/ecs
일곱번째	일곱/nno+번째/nbu
에녹에	에녹/nq+에/jca
이르러서는	이르/pvg+어서/ep+는/etm
하나님께서	하나님/nq+께서/jcs
죽음을	죽음/ncn+을/jco
보지	보/pvg+지/ecx
않고	않/px+고/ecc
에녹을	에녹/nq+을/jco
데려간	데리/pvg+어/ecs+가/pvg+ㄴ/etm
것을	것/nbn+을/jco
성경은	성경/nq+은/jxc
기록하고	기록/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
에녹의	에녹/nq+의/jcm
스천	스천/nq
이후에	이후/ncn+에/jca
,	,/sp
지상에	지상/ncn+에/jca
남은	남/paa+ㄴ/etm
자들의	자/nbn+들/xsn+의/jcm
현실은	현실/ncn+은/jxc
어떠하였읍니까	어떠하/pad+었/ep+ㅂ니까/ef
?	?/sf
우리는	우리/npp+는/jxc
창세기	창세기/nq
2	2/nnc
장	장/nbu
7	7/nnc
절에서	절/nbu+에서/jca
인간의	인간/ncn+의/jcm
범죄하기	범죄/ncpa+하/xsv+기/etn
전에는	전/ncn+에/jca+는/jxc
생명의	생명/ncn+의/jcm
존재였음을	존재/ncn+이/jp+었/ep+ㅁ/etn+을/jco
알	알/pvg+ㄹ/etm
수	수/nbn
있읍니다	있/paa+습니다/ef
.	./sf
범죄	범죄/ncn
후에는	후/ncn+에/jca+는/jxc
창세기	창세기/nq
6	6/nnc
장	장/nbu
3	3/nnc
절에서	절/nbu+에서/jca
밝히고	밝히/pvg+고/ecx
있는	있/px+는/etm
대로	대로/nbn
"	"/sr
그들이	그/npp+들/xsn+이/jcs
육체가	육체/ncn+가/jcc
되었읍니다	되/pvg+었/ep+습니다/ef
."	./sf+"/sr
생령으로	생령/ncn+으로/jca
창조된	창조/ncpa+되/xsv+ㄴ/etm
인간이	인간/ncn+이/jcs
범죄하여	범죄/ncn+하/xsv+어/ecs
육체로	육체/ncn+로/jca
변하여	변하/pvg+어/ecs
죄를	죄/ncn+를/jco
오염된	오염/ncpa+되/xsv+ㄴ/etm
땅	땅/ncn
위에서	위/ncn+에서/jca
번성하기	번성/ncpa+하/xsv+기/etn
시작했다는	시작/ncpa+하/xsv+었/ep+다는/etm
말씀입니다	말씀/ncn+이/jp+ㅂ니다/ef
.	./sf
여기에	여기/npd+에/jca
'	'/sr
번성	번성/ncn
'	'/sr
이라는	이/jp+라는/jcr
뜻은	뜻/ncn+은/jxc
세균의	세균/ncn+의/jcm
천문학적	천문/ncn+학/xsn+적/xsn
배가속도를	배가/ncn+속도/ncn+를/jco
함축하고	함축/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
로마서	로마서/nq
1	1/nnc
장	장/nbu
28	28/nnc
절에서	절/nbu+에서/jca
말씀하신	말씀/ncpa+하/xsv+시/ep+ㄴ/etm
대로	대로/ncn
"	"/sr
하나님이	하나님/nq+이/jcs
그들이	그/npp+들/xsn+이/jcs
상실한	상실/ncpa+하/xsv+ㄴ/etm
마음대로	마음/ncn+대로/jca
내어	내/pvg+어/ecx
버려	버리/px+어/ecx
두신	두/px+시/ep+ㄴ/etm
"	"/sr
존재들인	존재/ncn+들/xsn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
그들의	그/npp+들/xsn+의/jcm
형편은	형편/ncn+은/jxc
사회	사회/ncn
변천에	변천/ncn+에/jca
걸맞게	걸맞/paa+게/ecs
죄를	죄/ncn+를/jco
실컷	실컷/mag
짓는	짓/pvg+는/etm
일에	일/ncn+에/jca
열중하고	열중/ncpa+하/xsv+고/ecx
있었던	있/px+었/ep+더/ep+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
하나님을	하나님/nq+을/jco
모신	모시/pvg+ㄴ/etm
에녹을	에녹/nq+을/jco
통해서	통하/pvg+어서/ecs
세상의	세상/ncn+의/jcm
빛이	빛/ncn+이/jcc
된	되/pvg+ㄴ/etm
생명과	생명/ncn+과/jcj
진실의	진실/ncn+의/jcm
빛을	빛/ncn+을/jco
하나님께서	하나님/nq+께서/jcs
옮겨	옮기/pvg+어/ecx
가버린	가/px+아/ecx+버리/px+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
왜	왜/mag
그럴까	그럴까/mag
?	?/sf
죄로	죄/ncn+로/jca
오염되고	오염/ncpa+되/xsv+고/ecc
완악과	완악/ncn+과/jcj
강포가	강포/ncn+가/jcs
충만한	충만/ncps+하/xsm+ㄴ/etm
땅	땅/ncn
위에서	위/ncn+에서/jca
에녹은	에녹/nq+은/jxc
결코	결코/mag
공존할	공존/ncpa+하/xsv+ㄹ/etm
수가	수/nbn+가/jcs
없고	없/paa+고/ecc
빛과	빛/ncn+과/jcj
어두움이	어둡/paa+ㅁ/etn+이/jcs
합할	합/ncpa+하/xsv+ㄹ/etm
수	수/nbn
없듯이	없/paa+듯이/ecs
사망과	사망/ncn+과/jcj
생명은	생명/ncn+은/jxc
결코	결코/mag
공존할	공존/ncpa+하/xsv+ㄹ/etm
수는	수/nbn+는/jxc
없기	없/paa+기/etn
때문입니다	때문/nbn+이/jp+ㅂ니다/ef
.	./sf
인간이	인간/ncn+이/jcs
최대의	최대/ncn+의/jcm
지성과	지성/ncn+과/jcj
노력으로	노력/ncn+으로/jca
어마어마한	어마어마/ncps+하/xsm+ㄴ/etm
편만을	편만/ncn+을/jco
이룩하게	이룩/ncpa+하/xsv+게/ecx
되었으나	되/pvg+었/ep+으나/ecs
하나님	하나님/nq
없는	없/paa+는/etm
편안	편안/ncn
-	-/sd
땅위의	땅위/ncn+의/jcm
충만	충만/ncn
-	-/sd
이것은	이것/npd+은/jxc
비참	비참/ncn
뿐인	뿐/nbn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
에녹이	에녹/nq+이/jcs
사는	살/pvg+는/etm
하나님과의	하나님/nq+과/jct+의/jcm
삶에	삶/ncn+에/jca
대해서	대하/pvg+어서/ecs
무관심했던	무/xp+관심/ncps+하/xsm+었/ep+더/ep+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
왜	왜/mag
그럴까요	그렇/pad+ㄹ까/ef+요/jxf
?	?/sf
빌립보서	빌립보서/nq
3	3/nnc
장	장/nbu
19	19/nnc
절은	절/nbu+은/jxc
이	이/mmd
문제에	문제/ncn+에/jca
해답을	해답/ncn+을/jco
줍니다	주/pvg+ㅂ니다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
땅의	땅/ncn+의/jcm
일에만	일/ncn+에만/jca
생각하는	생각/ncpa+하/xsv+는/etm
것	것/nbn
,	,/sp
곧	곧/maj
땅의	땅/ncn+의/jcm
일들만	일/ncn+들/xsn+만/jxc
흥미가	흥미/ncn+가/jcs
있었읍니다	있/paa+었/ep+습니다/ef
.	./sf
진실로	진실/ncn+로/jca
중생한	중생/ncpa+하/xsv+ㄴ/etm
생명이	생명/ncn+이/jcs
하늘의	하늘/ncn+의/jcm
삶을	삶/ncn+을/jco
사는	살/pvg+는/etm
것은	것/nbn+은/jxc
중생하지	중생/ncn+하/xsv+지/ecx
못한	못하/px+ㄴ/etm
자연인의	자연/ncn+인/xsn+의/jcm
생각으로는	생각/ncn+으로/jca+는/jxc
도저히	도저히/mag
미치지	미치/pvg+지/ecx
못한	못하/px+ㄴ/etm
영역인	영역/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
로마서	로마서/nq
1	1/nnc
장	장/nbu
28	28/nnc
절에	절/nbu+에/jca
그들은	그/npp+들/xsn+은/jxc
마음에	마음/ncn+에/jca
하나님	하나님/nq
무기를	무기/ncn+를/jco
싫어하매	싫/paa+어/ecx+하/px+매/ecs
하나님께서	하나님/nq+께서/jcs
그	그/mmd
상실한	상실/ncpa+하/xsv+ㄴ/etm
마음대로	마음/ncn+대로/jca
내어	내/pvg+어/ecx
버려두신	버리/px+어/ecx+두/px+시/ep+ㄴ/etm
"	"/sr
상태인	상태/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
구원받지	구원/ncn+받/pvg+지/ecx
못한	못하/px+ㄴ/etm
삶을	삶/ncn+을/jco
사는	살/pvg+는/etm
사는	살/pvg+는/etm
사람들은	사람/ncn+들/xsn+은/jxc
로마서	로마서/nq
1	1/nnc
장	장/nbu
28	28/nnc
절에서	절/nbu+에서/jca
밝히는	밝히/pvg+는/etm
하나님의	하나님/nq+의/jcm
진노를	진노/ncn+를/jco
머리에	머리/ncn+에/jca
이고	이/pvg+고/ecx
사는	살/px+는/etm
삶인	삶/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
그들이	그/npp+들/xsn+이/jcs
땅위에서의	땅ncn+위/ncn+에서/jca+의/jcm
편판이	편판/ncn+이/jcs
더하면	더하/pvg+면/ecs
더할수록	더하/paa+ㄹ수록/ecs
그	그/mmd
판만의	판만/ncn+의/jcm
결실로	결실/ncn+로/jca
말미암아	말미암/pvg+아/ecs
나타나는	나타나/pvg+는/etm
강포와	강포/ncn+와/jcj
음란과	음란/ncn+과/jcj
향락이	향락/ncn+이/jcs
풍기는	풍기/pvg+는/etm
그	그/mmd
더러운	더럽/paa+ㄴ/etm
악취는	악취/ncn+는/jxc
하나님의	하나님/nq+의/jcm
속성인	속성/ncn+이/jp+ㄴ/etm
공의와	공의/ncn+와/jcj
맹열한	맹열/ncpa+하/xsv+ㄴ/etm
진노의	진노/ncn+의/jcm
심판에	심판/ncn+에/jca
불꽃	불꽃/ncn
빛깔을	빛깔/ncn+을/jco
더할	더하/pvg+ㄹ/etm
것	것/nbn
뿐인	뿐/nbn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
슬픈	슬픈/ncn
일이지만	일/ncn+이/jp+지만/ecs
우리는	우리/npp+는/jxc
그	그/mmd
다음의	다음/ncn+의/jcm
귀절을	귀절/ncn+을/jco
읽어야	읽/pvg+어야/ecx
하겠읍니다	하/px+겠/ep+습니다/ef
.	./sf
"	"/sr
그들에게서	그/npp+들/xsn+에게서/jca
딸들이	딸/ncn+들/xsn+이/jcs
나매	나/pvg+매/ecs
하나님의	하나님/nq+의/jcm
아들들이	아들/ncn+들/xsn+이/jcs
사람의	사람/ncn+의/jcm
딸들의	딸/ncn+들/xsn+의/jcm
아름다움을	아름다움/ncn+을/jco
보고	보/pvg+고/ecc
아내로	아내/ncn+로/jca
삼은지라	삼/pvg+ㄴ지라/ecs
"(	"/sr+(/sl
창	창/nq
6	6/nnc
:	:/sp
2	2/nnc
).	)/sr+./sf
하늘의	하늘/ncn+의/jcm
것과	것/nbn+과/jcj
땅에서	땅/ncn+에서/jca
난	나/pvg+ㄴ/etm
것의	것/nbn+의/jcm
혼합은	혼합/ncn+은/jxc
성령이	성령/ncn+이/jcs
외면한	외면/ncpa+하/xsv+ㄴ/etm
죄의	죄/ncn+의/jcm
첫장인	첫/mma+장/nbu+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
신명기	신명기/nq
22	22/nnc
장	장/nbu
11	11/nnc
절에서	절/nbu+에서/jca
"	"/sr
양털과	양털/ncn+과/jcj
