<tdmsfile>
 Corpus 
 Korean 
 KSC-5601-1988 
  pos 
  
 96-kaist_corpus_96_explanation_pos_mh2-0087.txt 
 kaist_corpus_96_explanation_pos_mh2-0087.txt 

한국기독청년협의회  
1993  
녹두  
233.5  
225  
  
1	1/nno
그것으로	그것/npd+으로/jca
더	더/mag
큰	크/paa+ㄴ/etm
화를	화/ncn+를/jco
막는다는	막/pvg+는다/ef+는/etm
말인가	말/ncn+이/jp+ㄴ가/ef
?	?/sf
다	다/ncn
:	:/sp
지나친	지나치/pvg+ㄴ/etm
직설적	직설/ncn+적/xsn
반항은	반항/ncn+은/jxc
사실	사실/ncn
어리석게	어리석/paa+게/ecx
될	되/pvg+ㄹ/etm
경우도	경우/ncn+도/jxc
있지	있/paa+지/ecx
.	./sf
가	가/ncn
.	./sf
중요한	중요/ncps+하/xsm+ㄴ/etm
것은	것/nbn+은/jxc
마리아와	마리아/nq+와/jcj
요셉	요셉/nq
혹은	혹은/maj
엘리자벳이나	엘리자벳/nq+이나/jcj
스가랴	스가랴/nq
같은	같/paa+은/etm
보통의	보통/ncn+의/jcm
백성들은	백성/ncn+들/xsn+은/jxc
무언가	무어/npd+ㄴ가/ef
변화를	변화/ncn+를/jco
기대하고	기대/ncpa+하/xsv+고/ecx
있었다는	있/px+었/ep+다/ef+는/etm
사실이지	사실/ncn+이/jp+지/ef
.	./sf
적어도	적어도/mag
새로	새로/mag
태어나는	태어나/pvg+는/etm
아이의	아이/ncn+의/jcm
시대에는	시대/ncn+에/jca+는/jxc
그들이	그/npp+들/xsn+이/jcs
겪는	겪/pvg+는/etm
고통을	고통/ncn+을/jco
물려주지	물리/pvg+어/ecx+주/px+지/ecx
않아야	않/px+아야/ecs
한다는	하/px+ㄴ다/ef+는/etm
거야	거/nbn+야/ef
.	./sf
'	'/sl
임마누엘	임마누엘/nq
'	'/sr
이란	이/jp+란/jxc
그	그/mmd
기대에	기대/ncn+에/jca
대한	대하/pvg+ㄴ/etm
하나님의	하나님/ncn+의/jcm
약속이라고	약속/ncn+이/jp+라고/ecs
받아들였던	받/pvg+아/ecx+들이/px+었/ep+던/etm
것	것/nbn
같아	같/paa+아/ecs
.	./sf
나	나/ncn
:	:/sp
마리아의	마리아/nq+의/jcm
아름다운	아름/ncps+답/xsm+ㄴ/etm
노래가	노래/ncn+가/jcs
그런	그런/mmd
깊은	깊/paa+은/etm
염원을	염원/ncn+을/jco
담고	담/pvg+고/ecx
있다니까	있/px+다니까/ecs
이젠	이제/mag+ㄴ/etm
더	더/mag
아름답게	아름/ncps+답/xsm+게/ecs
들리겠는데	들리/pvg+겠/ep+는데/ecs
.	./sf
하긴	하/pvg+기/etn+ㄴ/etm
건강한	건강/ncps+하/xsm+ㄴ/etm
노래치고	노래/ncn+치/px+고/ecs
가사	가사/ncn
사이에	사이/ncn+에/jca
의미가	의미/ncn+가/jcs
없는	없/paa+는/etm
것이	것/nbn+이/jcs
없으니까	없/paa+으니까/ecs
.	./sf
다	다/ncn
:	:/sp
굉장하군	굉장/ncps+하/xsm+군/ef
.	./sf
놀라운	놀랍/paa+ㄴ/etm
발전이야	발전/ncn+이/jp+야/ef
.	./sf
나	나/ncn
:	:/sp
하긴	하/pvg+기/etn+ㄴ/etm
아직도	아직도/mag
중남미의	중남미/nq+의/jcm
빈곤한	빈곤/ncps+하/xsm+ㄴ/etm
독재국가에서는	독재/ncn+국가/ncn+에서/jca+는/jxc
사람들이	사람/ncn+들/xsn+이/jcs
행진할	행진/ncpa+하/xsv+ㄹ/etm
때	때/ncn
마리아의	마리아/nq+의/jcm
초상화를	초상/ncn+화/xsn+를/jco
들고	들/pvg+고/ecs
걷는다잖아	걷/pvg+는다/ef+잖/px+아/ef
.	./sf
다	다/ncn
:	:/sp
점점	점점/mag
더	더/mag
굉장해지는군	굉장/ncps+하/xsm+어/ecx+지/px+는군/ef
.	./sf
성서의	성서/ncn+의/jcm
힘은	힘/ncn+은/jxc
위대하다니까	위대/ncps+하/xsm+다니까/ef
.	./sf
나	나/ncn
:	:/sp
놀라지	놀라/pvg+지/ecx
맙시다	말/px+ㅂ시다/ef
.	./sf
가	가/ncn
:	:/sp
그가	그/npp+가/jcs
오기까지	오/pvg+기/etn+까지/jxc
백성의	백성/ncn+의/jcm
염원이	염원/ncn+이/jcs
걸어온	걷/pvg+어/ecs+오/pvg+ㄴ/etm
길이	길/ncn+이/jcs
그렇게	그렇/pad+게/ecs
표현된	표현/ncpa+되/xsv+ㄴ/etm
거야	거/nbn+야/ef
.	./sf
시므온의	시므온/nq+의/jcm
고백이나	고백/ncn+이나/jcj
마리아의	마리아/nq+의/jcm
노래로	노래/ncn+로/jca
,	,/sp
그래서	그래서/maj
그는	그/npp+는/jxc
올	오/pvg+ㄹ/etm
수밖에	수/nbn+밖에/jxc
없었지	없/paa+었/ep+지/ef
.	./sf
곳곳에	곳곳/ncn+에/jca
죽음의	죽음/ncn+의/jcm
구멍이	구멍/ncn+이/jcs
입을	입/ncn+을/jco
벌리고	벌리/pvg+고/ecx
있는	있/px+는/etm
번잡한	번잡/ncps+하/x느+ㄴ/etm
싸움의	싸움/ncn+의/jcm
거리	거리/ncn
팔레스타인으로	팔레스타인/nq+으로/jca
새	새/mma
생명이라는	생명/ncn+이/jp+라/ef+는/etm
무기	무기/ncn
말고는	말/px+고/ecs+는/etm
아무	아무/mmd
것도	것/nbn+도/jxc
없이	없/paa+이/xsa
낙하산을	낙하산/ncn+을/jco
타고	타/pvg+고/ecs
투하된	투하/ncpa+되/xsv+ㄴ/etm
거야	거/nbn+야/ef
,	,/sp
칠흑	칠흑/ncn
같은	같/paa+은/etm
한밤중에	한밤중/ncn+에/jca
말야	말/px+야/ef
.	./sf
기다리는	기다리/pvg+는/etm
사람들이	사람/ncn+들/xsn+이/jcs
있는데	있/paa+는데/ecs
안	안/mag
올	오/pvg+ㄹ/etm
수는	수/nbn+는/jxc
없는	없/paa+는/etm
거지	거/nbn+지/ef
절대로	절대/ncn+로/jca
.	./sf
초점	초점/ncn
061531200 
셀류커스와	셀류커스/nq+와/jcj
프톨레미의	프톨레미/nq+의/jcm
헬레니즘이라는	헬레니즘/ncn+이/jp+라/ef+는/etm
강력한	강력/ncps+하/xsm+ㄴ/etm
힘이	힘/ncn+이/jcs
현실적인	현실/ncn+적/xsn+이/jp+ㄴ/etm
무력을	무력/ncn+을/jco
동반하고	동반/ncpa+하/xsv+고/ecs
팔레스타인을	팔레스타인/nq+을/jco
장악하고	장악/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
동안	동안/ncn
역시	역시/mag
헬레니즘의	헬레니즘/ncn+의/jcm
은혜를	은혜/ncn+를/jco
받고	받/pvg+고/ecx
자란	자라/pvg+ㄴ/etm
고릴라	고릴라/ncn
같은	같/paa+은/etm
로마가	로마/nq+가/jcs
다시	다시/mag
세계를	세계/ncn+를/jco
정복하기	정복/ncpa+하/xsv+기/etn
시작한	시작/ncpa+하/xsv+ㄴ/etm
것은	것/nbn+은/jxc
이스라엘의	이스라엘/nq+의/jcm
또	또/maj
다른	다르/paa+ㄴ/etm
불행이기도	불행/ncn+이/jp+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
모처럼	모/ncn+처럼/jca
찾은	찾/pvg+은/etm
1백여	1백/nnc+여/xsn
년간의	년/nbu+간/xsn+의/jcm
독립이	독립/ncn+이/jcs
이렇다	이렇/pad+다/etm
할	하/pvg+ㄹ/etm
전쟁도	전쟁/ncn+도/jxc
없이	없/paa+이/xsa
사라지고	사라지/pvg+고/ecs
종주권은	종주/ncn+권/xsn+은/jxc
어느새	어느새/mag
로마에게	로마/nq+에게/jca
바쳐져	바치/pvg+어/ecx+지/px+어/ecx
있었기	있/px+었/ep+기/etn
때문이었다	때문/nbn+이/jp+었/ep+다/ef
.	./sf
내분과	내분/ncn+과/jcj
무능한	무능/ncps+하/xsm+ㄴ/etm
지도자와	지도/ncn+자/xsn+와/jcj
기회를	기회/ncn+를/jco
엿보는	엿보/pvg+는/etm
찬탈자	찬탈/ncn+자/xsn
,	,/sp
그리고	그리고/maj
자신의	자신/ncn+의/jcm
이권을	이권/ncn+을/jco
확대하는데만	확대/ncpa+하/xsv+는/etm+데/nbn+만/jxc
관심이	관심/ncn+이/jcs
있는	있/paa+는/etm
기득권층이	기득/ncn+권/xsn+층/xsn+이/jcs
서로	서로/mag
몰려서	몰리/pvg+어서/ecs
아귀다툼을	아귀다툼/ncn+을/jco
벌이는	벌이/pvg+는/etm
전형적인	전형/ncn+적/xsn+이/jp+ㄴ/etm
국가몰락의	국가/ncn+몰락/ncn+의/jcm
한판이	한판/ncn+이/jcs
백성들의	백성/ncn+들/xsn+의/jcm
등을	등/ncn+을/jco
타고	타/pvg+고/ecs
날뛰고	날뛰/pvg+고/ecx
있었지만	있/px+었/ep+지만/ecs
언제	언제/npd
배우들이	배우/ncn+들/xsn+이/jcs
무대를	무대/ncn+를/jco
불쌍히	불쌍/ncn+히/xsm
여긴	여기/pvg+ㄴ/etm
적이	적/nbn+이/jcs
있었던가	있/paa+었/ep+던가/ef
.	./sf
야훼	야훼/nq
하나님에게는	하나님/nq+에게/jca+는/jxc
오로지	오로지/mag
백성의	백성/ncn+의/jcm
아픔과	아픔/ncn+과/jcj
호소만이	호소/ncn+만/jxc+이/jcs
관심사였지만	관심/ncn+사/xsn+이/jp+었/ep+지만/ecs
엉뚱하게도	엉뚱하/paa+게/ecs+도/jxc
백성의	백성/ncn+의/jcm
대표자를	대표/ncn+자/xsn+를/jco
자처하는	자처/ncpa+하/xsv+는/etm
자들이	자/nbn+들/xsn+이/jcs
그	그/mmd
사이에	사이/ncn+에/jca
끼어	끼/pvg+어/ecs
곰팡이	곰팡이/ncn
냄새를	냄새/ncn+를/jco
피우고	피우/pvg+고/ecx
있는	있/px+는/etm
현상은	현상/ncn+은/jxc
비단	비단/mag
오늘날만이	오늘/ncn+날/ncn+만/jxc+이/jcc
아니라	아니/paa+라/ecs
그가	그/npp+가/jcs
태어날	태어나/pvg+ㄹ/etm
무렵에도	무렵/nbn+에/jca+도/jxc
더욱	더욱/mag
극심하게	극심/ncps+하/xsm+게/ecs
일어났던	일어나/pvg+았/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그러므로	그러므로/maj
백성들은	백성/ncn+들/xsn+은/jxc
언제나	언제나/mag
그들의	그/npp+들/xsn+의/jcm
고통과	고통/ncn+과/jcj
악순환을	악순환/ncn+을/jco
끊어줄	끊/pvg+어/ecx+주/px+ㄹ/etm
긴	길/paa+ㄴ/etm
칼을	칼/ncn+을/jco
지닌	지니/pvg+ㄴ/etm
메시야를	메시야/ncn+를/jco
기다렸고	기다리/pvg+었/ep+고/ecs
그가	그/npp+가/jcs
태어났을	태어나/pvg+았/ep+을/etm
때	때/ncn
마리아는	마리아/nq+는/jxc
생명탄생의	생명/ncn+탄생/ncn+의/jcm
신비	신비/ncn
속에서	속/ncn+에서/jca
야훼	야훼/nq
하나님의	하나님/nq+의/jcm
섭리가	섭리/ncn+가/jcs
그들의	그/npp+들/xsn+의/jcm
염원에	염원/ncn+에/jca
대한	대하/pvg+ㄴ/etm
응답으로	응답/ncn+으로/jca
다가오고	다가오/pvg+고/ecx
있음을	있/px+음/etn+을/jco
목격했던	목격/ncpa+하/xsv+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그러기에	그러기에/maj
마리아는	마리아/nq+는/jxc
교만하고	교만/ncps+하/xsm+고/ecs
권세	권세/ncn
있고	있/pvg+고/ecs
부유한	부유/ncps+하/xsm+ㄴ/etm
자들을	자/nbn+들/xsn+을/jco
치시고	치/pvg+시/ep+고/ecs
비천한	비천/ncps+하/xsm+ㄴ/etm
자신들을	자신/ncn+들/xsn+을/jco
돌보시려는	돌보/pvg+시/ep+려/ecs+는/etm
새로운	새롭/paa+ㄴ/etm
계획을	계획/ncn+을/jco
자신도	자신/ncn+도/jxc
모르게	모르/pvg+게/ecs
눈치채고	눈치/ncn+채/pvg+고/ecs
감사의	감사/ncn+의/jcm
노래를	노래/ncn+를/jco
불렀던	부르/pvg+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
의롭고	의롭/paa+고/ecc
경건한	경건/ncps+하/xsm+ㄴ/etm
마음으로	마음/ncn+으로/jca
기다려온	기다리/pvg+어/ecx+오/px+ㄴ/etm
다른	다르/paa+ㄴ/etm
백성	백성/ncn
시므온이	시므온/ncn+이/jcs
평안히	평안/ncn+히/xsm
눈을	눈/ncn+을/jco
감을	감/pvg+을/etm
수	수/nbn
있게	있/paa+게/ecx
된	되/pvg+ㄴ/etm
것도	것/nbn+도/jxc
로마	로마/nq
제국과	제국/ncn+과/jcj
그	그/mmd
충실한	충실/ncps+하/xsm+ㄴ/etm
하수인	하수/ncn+인/xsn
헤롯	헤롯/nq
,	,/sp
그리고	그리고/maj
성전을	성전/ncn+을/jco
둘러	두르/pvg+어/ecs
싸안고	싸안/pvg+고/ecs
백성을	백성/ncn+을/jco
등치던	등치/pvg+던/etm
사제계층과	사제/ncn+계층/ncn+과/jcj
대귀족들이	대/xp+귀족/ncn+들/xsn+이/jcs
그	그/mmd
죄과를	죄과/ncn+를/jco
받고	받/pvg+고/ecx
고꾸라지게	고꾸라지/pvg+게/ecx
되리라는	되/pvg+리라/ef+는/etm
확신이	확신/ncn+이/jcs
생겼기	생기/pvg+었/ep+기/etn
때문이었다	때문/nbn+이/jp+었/ep+다/ef
.	./sf
그	그/mmd
바람과	바람/ncn+과/jcj
기다림은	기다리/pvg+ㅁ/etn+은/jxc
다른	다르/paa+ㄴ/etm
모든	모든/mma
백성들의	백성/ncn+들/xsn+의/jcm
바람과	바람/ncn+과/jcj
기다림이었고	기다리/pvg+ㅁ/etn+이/jp+었/ep+고/ecs
,	,/sp
그	그/mmd
정점에서	정점/ncn+에서/jca
그가	그/npp+가/jcs
왔다	오/pvg+았/ep+다/ef
.	./sf
4	4/nno
.	./sf
탄생	탄생/ncn
배경	배경/ncn
061553500 
로마를	로마/nq+를/jco
평정한	평정/ncpa+하/xsv+ㄴ/etm
아우구스투스	아우구스투스/nq
황제가	황제/ncn+가/jcs
지중해를	지중해/nq+를/jco
품에	품/ncn+에/jca
안은	안/pvg+은/etm
대제국의	대/xp+제국/ncn+의/jcm
통치를	통치/ncn+를/jco
공고히	공고/ncn+히/xsa
하고	하/pvg+고/ecx
있던	있/px+던/etm
주전	주전/ncn
4년	4/nno+년/nbu
,	,/sp
팔레스타인에서는	팔레스타인/nq+에서/jca+는/jxc
헤롯	헤롯/nq
대왕이	대왕/ncn+이/jcs
죽은	죽/pvg+은/etm
다음	다음/ncn
그의	그/npp+의/jcm
세	세/nnc
아들이	아들/ncn+이/jcs
로마로부터	로마/nq+로부터/jca
각기	각기/mag
영지를	영지/ncn+를/jco
물려받기	물리/pvg+어/ecs+받/pvg+기/etn
위해	위하/pvg+어/ecs
애쓰고	애쓰/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
헤롯	헤롯/nq
안티파스	안티파스/nq
(	(/sl
성서상의	성서/ncn+상/xsn+의/jcm
헤롯	헤롯/nq
)	)/sr
는	는/jxc
갈릴리와	갈릴리/nq+와/jcj
베레아를	베레아/nq+를/jco
,	,/sp
아켈라우스	아켈라우스/nq
(	(/sl
아겔라오	아겔라오/nq
)	)/sr
는	는/jxc
유대	유대/ncn
-	-/sd
이두매	이두매/nq
-	-/sd
사마리아의	사마리아/nq+의/jcm
영지는	영지/ncn+는/jxc
황제	황제/ncn
직속령으로	직속/ncn+령/xsn+으로/jca
파견된	파견/ncpa+되/xsv+ㄴ/etm
총독이	총독/ncn+이/jcs
관리하게	관리/ncpa+하/xsv+게/ecx
되었다	되/pvg+었/ep+다/ef
.	./sf
그때가	그/mmd+때/ncn+가/jcs
주후	주후/ncn
6년	6/nno+년/nbu
,	,/sp
당시에	당시/ncn+에/jca
구레뇨	구레뇨/nq
시리아	시리아/nq
총독이	총독/ncn+이/jcs
황제의	황제/ncn+의/jcm
명을	명/ncn+을/jco
받들어	받들/pvg+어/ecs
세금납부를	세금/ncn+납부/ncn+를/jco
위한	위하/pvg+ㄴ/etm
호구조사를	호구/ncn+조사/ncn+를/jco
실시했으며	실시/ncpa+하/xsv+었/ep+으며/ecs
그것이	그것/npd+이/jcs
베들레헴	베들레헴/nq
탄생의	탄생/ncn+의/jcm
원인이	원인/ncn+이/jcc
되었다고	되/pvg+었/ep+다고/ecs
할	하/pvg+ㄹ/etm
수	수/nbn
있다	있/paa+다/ef
.	./sf
하지만	하지만/maj
이	이/mmd
조사는	조사/ncn+는/jxc
많은	많/paa+은/etm
반발을	반발/ncn+을/jco
불러일으켜	부르/pvg+어/ecs+일으키/pvg+어/ecs
특히	특히/mag
갈릴리	갈릴리/nq
지방을	지방/ncn+을/jco
중심으로	중심/ncn+으로/jca
끈질긴	끈질기/paa+ㄴ/etm
조세저항	조세/ncn+저항/ncn
운동이	운동/ncn+이/jcs
일어나기도	일어나/pvg+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
식민지	식민/ncn+지/xsn
사람들에게	사람/ncn+들/xsn+에게/jca
이런	이런/mmd
조사명령은	조사/ncn+명령/ncn+은/jxc
단순한	단순/ncps+하/xsm+ㄴ/etm
세금납부	세금/ncn+납부/ncn
혹은	혹은/maj
동원체제	동원/ncn+체제/ncn
확립을	확립/ncn+을/jco
위한	위하/pvg+ㄴ/etm
행정명령이	행정/ncn+명령/ncn+이/jcc
아니어서	아니/paa+어서/ecs
로마	로마/nq
제국의	제국/ncn+의/jcm
식민지	식민/ncn+지/xsn
각처에서	각처/ncn+에서/jca
비슷한	비슷/ncps+하/xsm+ㄴ/etm
저항이	저항/ncn+이/jcs
일어났으며	일어나/pvg+았/ep+으며/ecs
학자들에	학자/ncn+들/xsn+에/jca
의하면	의하/pvg+면/ecs
고올	고올/nq
(	(/sl
지금의	지금/ncn+의/jcm
프랑스	프랑스/nq
)	)/sr
에서는	에서/jca+는/jxc
이	이/mmd
인구조사	인구/ncn+조사/ncn
작업에	작업/ncn+에/jca
무려	무려/mag
40	40/nnc
년이	년/nbu+이/jcs
걸렸다고	걸리/pvg+었/ep+다고/ecs
한다	하/pvg+ㄴ다/ef
.	./sf
예수는	예수/nq+는/jxc
아마도	아마도/mag
이러한	이러하/pad+ㄴ/etm
격동의	격동/ncn+의/jcm
물결이	물결/ncn+이/jcs
갖가지	갖가지/mag
모양으로	모양/ncn+으로/jca
예사롭지	예사/ncps+롭/xsm+지/ecx
않던	않/px+던/etm
주전	주전/ncn
4년이나	4/nno+년/nbu+이나/jcj
주후	주후/ncn
6년에	6/nno+년/nbu+에/jca
팔레스타인의	팔레스타인/nq+의/jcm
갈릴리	갈릴리/nq
지방	지방/ncn
베들레헴에서	베들레헴/nq+에서/jca
태어났고	태어나/pvg+았/ep+고/ecs
나사렛에서	나사렛/nq+에서/jca
자랐다	자라/pvg+았/ep+다/ef
.	./sf
그는	그/npp+는/jxc
열두	열두/nnc
살로	살/nbn+로/jca
아직	아직/mag
어린아이였던	어리/paa+ㄴ/etm+아이/ncn+이/jp+었/ep+던/etm
시절에	시절/ncn+에/jca
부모와	부모/ncn+와/jct
함께	함께/mag
예루살렘을	예루살렘/nq+을/jco
여행했으며	여행/ncpa+하/xsv+었/ep+으며/ecs
거기서	거기/npd+서/jca
처음으로	처음/ncn+으로/jca
성전을	성전/ncn+을/jco
방문했고	방문/ncpa+하/xsv+었/ep+고/ecs
학자들과	학자/ncn+들/xsn+과/jcj
토론하는	토론/ncpa+하/xsv+는/etm
경험을	경험/ncn+을/jco
하기도	하/pvg+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
이때	이/mmd+때/ncn
예루살렘	예루살렘/nq
성전의	성전/ncn+의/jcm
수장은	수장/ncn+은/jxc
유명한	유명/ncps+하/xsm+ㄴ/etm
안나스였는데	안나스/nq+이/jp+었/ep+는데/ecs
그는	그/npp+는/jxc
엄청난	엄청나/paa+ㄴ/etm
부자였고	부자/ncn+이/jp+었/ep+고/ecs
세력가여서	세력/ncn+가/xsn+이/jp+어서/ecs
그의	그/npp+의/jcm
아들	아들/ncn
네	네/nnc
명과	명/nbu+과/jcj
사위	사위/ncn
한	한/nnc
명을	명/nbu+을/jco
후임	후임/ncn
대제사장으로	대/xp+제사/ncn+장/xsn+으로/jca
앉힐	앉히/pvg+ㄹ/etm
수	수/nbn
있을	있/paa+을/etm
정도였다	정도/ncn+이/jp+었/ep+다/ef
.	./sf
그	그/mmd
가운데	가운데/ncn
사위가	사위/ncn+가/jcs
바로	바로/mag
훗날	훗날/ncn
장인	장인/ncn
안나스와	안나스/nq+와/jcj
공모하여	공모/ncpa+하/xsv+여/ecs
예수를	예수/nq+를/jco
죽일	죽이/pvg+ㄹ/etm
음모를	음모/ncn+를/jco
확정하는	확정/ncpa+하/xsv+는/etm
카야파	카야파/nq
,	,/sp
즉	즉/mag
가야바였으며	가야바/nq+이/jp+었/ep+으며/ecs
그들	그/npp+들/xsn
대제사장들은	대/xp+제사/ncn+장/xsn+들/xsn+은/jxc
71	71/nnc
명으로	명/nbu+으로/jca
구성된	구성/ncpa+되/xsv+ㄴ/etm
산헤드린이라는	산헤드린/nq+이/jp+라/ef+는/etm
최고회의의	최고/ncn+회의/ncn+의/jcm
의장으로	의장/ncn+으로/jca
막강한	막강/ncps+하/xsm+ㄴ/etm
영향력을	영향/ncn+력/xsn+을/jco
행사하곤	행사/ncpa+하/xsv+곤/ecs
했다	하/pvg+었/ep+다/ef
.	./sf
그러나	그러나/maj
예수는	예수/nq+는/jxc
아주	아주/mag
어릴	어리/paa+ㄹ/etm
적	적/nbn
잠시	잠시/mag
동안의	동안/ncn+의/jcm
애굽생활을	애굽/nq+생활/ncn+을/jco
제외하고는	제외/ncpa+하/xsv+고/ecs+는/etm
거의	거의/mag
대부분을	대부분/ncn+을/jco
고향	고향/ncn
나사렛에서	나사렛/nq+에서/jca
살았고	살/pvg+았/ep+고/ecs
목수인	목수/ncn+이/jp+ㄴ/etm
아버지의	아버지/ncn+의/jcm
일을	일/ncn+을/jco
도우면서	돕/pvg+으면서/ecs
생활했다	생활/ncpa+하/xsv+었/ep+다/ef
.	./sf
그는	그/npp+는/jxc
비교적	비교/ncn+적/xsn
정상적인	정상/ncn+적/xsn+이/jp+ㄴ/etm
유대인	유대/nq+인/xsn
가정에서	가정/ncn+에서/jca
자랐으며	자라/pvg+았/ep+으며/ecs
회당에서	회당/ncn+에서/jca
교육을	교육/ncn+을/jco
받았을	받/pvg+았/ep+을/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
정상적인	정상/ncn+적/xsn+이/jp+ㄴ/etm
유대인	유대/nq+인/xsn
가정이라는	가정/ncn+이/jp+라/ef+는/etm
말은	말/ncn+은/jxc
그	그/mmd
부모와	부모/ncn+와/jcj
알고	알/pvg+고/ecx
있던	있/px+던/etm
가까운	가깝/paa+ㄴ/etm
조상이	조상/ncn+이/jcs
모두	모두/mag
혈통상으로	혈통/ncn+상/xsn+으로/jca
유대인이었고	유대/nq+인/xsn+이/jp+었/ep+고/ecs
종교적	종교/ncn+적/xsn
명절들을	명절/ncn+들/xsn+을/jco
제대로	제대로/mag
지키고자	지키/pvg+고자/ecs
했던	하/px+었/ep+던/etm
가정이었으며	가정/ncn+이/jp+었/ep+으며/ecs
적어도	적어도/mag
유대	유대/ncn
회당에서	회당/ncn+에서/jca
성서지식을	성서/ncn+지식/ncn+을/jco
습득할	습득/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있었다는	있/paa+었/ep+다/ef+는/etm
뜻이다	뜻/ncn+이/jp+다/ef
.	./sf
물론	물론/mag
가난했겠지만	가난/ncpa+하/xsv+었겠/ep+지만/ecs
차분한	차분/ncps+하/xsm+ㄴ/etm
성품을	성품/ncn+을/jco
가질	가지/pvg+ㄹ/etm
수	수/nbn
있었던	있/paa+었/ep+던/etm
가정환경에서	가정/ncn+환경/ncn+에서/jca
자랐곤	자라/pvg+았/ep+곤/ecs
그의	그/npp+의/jcm
출생에	출생/ncn+에/jca
관련된	관련/ncpa+되/xsv+ㄴ/etm
신비스런	신비/ncps+스럽/xsm+ㄴ/etm
일화들과는	일화/ncn+들/xsn+과/jct+는/jxc
상관없는	상관/ncn+없/paa+는/etm
평범한	평범/ncps+하/xsm+ㄴ/etm
유년시절을	유년/ncn+시절/ncn+을/jco
보냈다	보내/pvg+었/ep+다/ef
.	./sf
그가	그/npp+가/jcs
성장하여	성장/ncpa+하/xsv+여/ecs
삼십	삼십/nnc
세가	세/nbu+가/jcc
될	되/pvg+ㄹ/etm
무렵	무렵/nbn
그의	그/npp+의/jcm
친척이랄	친척/ncn+이/jp+라/ef+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
요한이	요한/nq+이/jcs
요단강	요단강/nq
기슭에서	기슭/ncn+에서/jca
활동을	활동/ncn+을/jco
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
요한은	요한/nq+은/jxc
나바태아	나바태아/nq
왕국과의	왕국/ncn+과/jct+의/jcm
미묘한	미묘/ncps+하/xsm+ㄴ/etm
정치적	정치/ncn+적/xsn
이해관계가	이해/ncn+관계/ncn+가/jcs
걸려	걸리/pvg+어/ecx
있는	있/px+는/etm
베레아	베레아/nq
지방에서	지방/ncn+에서/jca
통치자	통치/ncn+자/xsn
헤롯의	헤롯/nq+의/jcm
약점을	약점/ncn+을/jco
사정	사정/ncn
없이	없/paa+이/xsa
공격하여	공격/ncpa+하/xsv+여/ecs
많은	많/paa+은/etm
지지자들을	지지/ncn+자/xsn+들/xsn+을/jco
남기고	남기/pvg+고/ecs
처형되었지만	처형/ncpa+되/xsv+었/ep+지만/ecs
다행히도	다행/ncps+히/xsa+도/jxc
죽기	죽/pvg+기/etm
전에	전/ncn+에/jca
하나님의	하나님/ncn+의/jcm
아들에게	아들/ncn+에게/jca
세계를	세계/ncn+를/jco
베품으로써	베풀/pvg+ㅁ/etn+으로써/jca
새로	새로/mag
시작되는	시작/ncpa+되/xsv+는/etm
길을	길/ncn+을/jco
닦을	닦/pvg+을/etm
수	수/nbn
있었다	있/paa+었/ep+다/ef
.	./sf
그의	그/npp+의/jcm
세례는	세례/ncn+는/jxc
신실한	신실/ncps+하/xsm+ㄴ/etm
백성들에게	백성/ncn+들/xsn+에게/jca
새로운	새롭/paa+ㄴ/etm
통과의례였고	통과/ncn+의례/ncn+이/jp+었/ep+고/ecs
예수	예수/nq
또한	또한/maj
그	그/mmd
길을	길/ncn+을/jco
따랐다	따르/pvg+았/ep+다/ef
.	./sf
그는	그/npp+는/jxc
세례를	세례/ncn+를/jco
받자마자	받/pvg+자마자/ecs
요한이	요한/nq+이/jcs
삶의	삶/ncn+의/jcm
대부분을	대부분/ncn+을/jco
지냈던	지내/pvg+었/ep+던/etm
광야로	광야/ncn+로/jca
들어가	들/pvg+어/ecs+가/pvg+아/ecs
40	40/nnc
일간	일/ncn+간/xsn
머물면서	머물/pvg+면서/ecs
마지막	마지막/ncn
훈련을	훈련/ncn+을/jco
쌓았고	쌓/pvg+았/ep+고/ecs
거기서	거기/npd+서/jca
결정적인	결정/ncn+적/xsn+이/jp+ㄴ/etm
관문을	관문/ncn+을/jco
통과할	통과/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있었다	있/paa+었/ep+다/ef
.	./sf
사탄은	사탄/ncn+은/jxc
실패한	실패/ncpa+하/xsv+ㄴ/etm
후	후/ncn
다른	다르/paa+ㄴ/etm
침입을	침입/ncn+을/jco
노리면서	노리/pvg+면서/ecs
후퇴했으며	후퇴/ncpa+하/xsv+었/ep+으며/ecs
그는	그/npp+는/jxc
드디어	드디어/mag
