<tdmsfile>
 96-kaist_corpus_96_explanation_pos_mh2-0092.txt 
 kaist_corpus_96_explanation_pos_mh2-0092.txt 

 안정애, 양정현 공저 
1993  
가람기획  
912  
951  
  
  
  

1992	1992/nno
있는	있/paa+는/etm
명확한	명확/ncps+하/xsm+ㄴ/etm
증거가	증거/ncn+가/jcs
확인되어야	확인/ncpa+되/xsv+어야/ecx
할	하/px+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
중국인들	중국/nq+인/xsn+들/xsn+은/jxc
과거에	과거/ncn+에/jca
투영하여	투영/ncpa+하/xsv+어/ecs
자신의	자신/ncn+의/jcm
이상을	이상/ncn+을/jco
펼치기를	펼치/pvg+기/etn+를/jco
좋아하는	좋/paa+아/ecx+하/px+는/etm
민족이다	민족/ncn+이/jp+다/ef
.	./sf
도가에서는	도가/ncn+에서는/jxc
황하문명의	황하/nq+문명/ncn+의/jcm
창시자인	창시/ncn+자/xsn+이/jp+ㄴ/etm
황제를	황제/nq+를/jco
,	,/sp
묵가에서는	묵가/ncn+에서/jca+는/jxc
절검과	절검/ncn+과/jcj
노동을	노동/ncn+을/jco
중시하는	중시/ncpa+하/xsv+는/etm
우를	우/nq+를/jco
,	,/sp
유가에서는	유가/ncn+에서는/jxc
요	요/nq
,	,/sp
순	순/nq
,	,/sp
우를	우/nq+를/jco
삼성으로	삼성/ncn+으로/jca
받들고	받들/pvg+고/ecc
,	,/sp
하	하/nq
,	,/sp
은	은/nq
,	,/sp
주로	주/nq+로/jca
이어지는	잇/pvg+어/ecx+지/px+는/etm
삼대를	삼대/ncn+를/jco
왕조의	왕조/ncn+의/jcm
모범으로	모범/ncn+으로/jca
설정	설정/ncn
,	,/sp
삼대의	삼대/ncn+의/jcm
이상적	이상/ncn+적/xsn
도덕정치로	도덕/ncn+정치/ncn+로/jca
돌아갈	돌아가/pvg+ㄹ/etm
것을	것/nbn+을/jco
주장하곤	주장/ncpa+하/xsv+곤/ecx
했다	하/px+었/ep+다/ef
.	./sf
어찌됐든	어찌/mag+되/pvg+었/ep+든/ecs
,	,/sp
전설은	전설/ncn+은/jxc
중국인의	중국/nq+인/xsn+의/jcm
의식	의식/ncn
속에서	속/ncn+에서/jca
지속적으로	지속/ncn+적/xsn+으로/jca
살아	살/pvg+아/ecs
움직이고	움직이/pvg+고/ecx
있다	있/px+다/ef
.	./sf
5	5/nno
.	./sf
신에게	신/ncn+에게/jca
묻는다	묻/pvg+는다/ef
갑골문이	갑골문/ncn+이/jcs
안내한	안내/ncps+하/xsm+ㄴ/etm
은허의	은허/nq+의/jcm
세계	세계/ncn
(	(/sl
기원전	기원/ncn+전/ncn
1500	1500/nno
1100	1100/nno
년경	년/nbu+경/xsn
)	)/sr
청	청/nq
말기인	말기/ncn+이/jp+ㄴ/etm
1899	1899/nno
년의	년/nbu+의/jcm
어느	어느/mmd
날	날/ncn
,	,/sp
갑골의	갑골/ncn+의/jcm
파편이	파편/ncn+이/jcs
한	한/nnc
병든	병/ncn+들/pvg+ㄴ/etm
학자의	학자/ncn+의/jcm
집에	집/ncn+에/jca
찾아들면서	찾/pvg+아/ecx+들/px+면서/ecc
천	천/nnc
년이	년/nbu+이/jcs
넘도록	넘/pvg+도록/ecs
땅	땅/ncn
속에	속/ncn+에/jca
감추어져	감추/pvg+어/ecx+지/px+어/ecx
있던	있/px+던/etm
은나라의	은/nq+나라/ncn+의/jcm
신비가	신비/ncn+가/jcs
밝혀지게	밝히/pvg+어/ecx+지/px+게/ecx
되었다	되/px+었/ep+다/ef
.	./sf
그	그/mmd
학자의	학자/ncn+의/jcm
이름은	이름/ncn+은/jxc
왕의영	왕의영/nq
.	./sf
그는	그/mmd+는/jxc
당시	당시/ncn
유일한	유일/ncps+하/xsm+ㄴ/etm
국립대학이었던	국립/ncn+대학/ncn+이/jp+었/ep+던/etm
국자감의	국자감/ncn+의/jcm
제주	제주/ncn
,	,/sp
즉	즉/maj
대학총장으로	대학/ncn+총장/ncn+으로/jca
있었는데	있/paa+었/ep+는데/ecs
,	,/sp
금석학	금석/ncn+학/xsn
등	등/nbn
고학문에	고학문/ncn+에/jca
조예가	조예/ncn+가/jcs
깊어서	깊/paa+어서/ecs
그의	그/mmd+의/jcm
문하에는	문하/ncn+에/jca+는/jxc
많은	많/paa+은/etm
젊은이들이	젊은이/ncn+들/xsn+이/jcs
모여	모이/pvg+어/ecx
있었고	있/px+었/ep+고/ecc
,	,/sp
그	그/mmd
중에는	중/nbn+에/jca+는/jxc
유철운도	유철운/nq+도/jxc
있었다	있/paa+었/ep+다/ef
.	./sf
왕의영은	왕의영/nq+은/jxc
말라리아라는	말라리아/ncn+라는/jca
지병이	지병/ncn+이/jcs
있어서	있/paa+어서/ecs
,	,/sp
특효약으로	특효/ncn+약/ncn+으로/jca
소문난	소문/ncn+나/pvg+ㄴ/etm
용골을	용골/ncn+을/jco
갈아서	갈/pvg+아서/ecs
약재로	약재/ncn+로/jca
쓰고	쓰/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
용골이란	용골/ncn+이란/jxc
북경원인의	북경/nq+원인/ncn+의/jcm
발굴에도	발굴/ncn+에/jca+도/jxc
단서를	단서/ncn+를/jco
제공했던	제공/ncpa+하/xsv+었/ep+던/etm
바로	바로/mag
그	그/mmd
동물의	동물/ncn+의/jcm
뼈이다	뼈/ncn+이/jp+다/ef
.	./sf
용골이	용골/ncn+이/jcs
막	막/mag
빻아지려는	빻/pvg+아/ecx+지/px+려는/etm
순간	순간/ncn
,	,/sp
마침	마침/mag
그	그/mmd
곳을	곳/ncn+을/jco
지나던	지나/pvg+던/etm
유철운이	유철운/nq+이/jcs
문득	문득/mag
범상치	범상/ncps+하/xsm+지/ecx
않은	않/px+은/etm
글자의	글자/ncn+의/jcm
흔적을	흔적/ncn+을/jco
발견했다	발견/ncpa+하/xsv+었/ep+다/ef
.	./sf
4	4/nnc
년	년/nbu
후	후/ncn
그는	그/mmd+는/jxc
<	>/sr
라는	라는/jca
기념비적인	기념/ncn+비/ncn+적/xsn+이/jp+ㄴ/etm
책을	책/ncn+을/jco
발간	발간/ncn
,	,/sp
세간에	세간/ncn+에/jca
갑골문의	갑골문/ncn+의/jcm
존재를	존재/ncn+를/jco
널리	널리/mag
알렸다	알리/pvg+었/ep+다/ef
.	./sf
용골의	용골/ncn+의/jcm
출처를	출처/ncn+를/jco
찾아	찾/pvg+아/ecs
나섰던	나서/pvg+었/ep+던/etm
왕의영과	왕의영/nq+과/jcj
유철운에게	유철운/nq+에게/jca
비장의	비장/ncn+의/jcm
기업비밀을	기업/ncn+비밀/ncn+을/jco
쉽사리	쉽사리/mag
알려줄	알리/pvg+어/ecx+주/px+ㄹ/etm
약재상은	약재/ncn+상/xsn+은/jxc
없었지만	없/paa+었/ep+지만/ecs
,	,/sp
이제는	이제/ncn+는/jxc
골동품상을	골동/ncn+품/xsn+상/xsn+을/jco
통해	통하/pvg+어/ecs
글자가	글자/ncn+가/jcs
있는	있/paa+는/etm
용골이	용골/ncn+이/jcs
고가에	고가/ncn+에/jca
거래되게	거래/ncpa+되/xsv+게/ecx
되었다	되/px+었/ep+다/ef
.	./sf
그러던	그러하/paa+던/etm
중	중/nbn
하남성	하남성/nq
안양현	안양현/nq
소둔촌에서	소둔촌/nq+에서/jca
하천이	하천/ncn+이/jcs
범람	범람/ncn
,	,/sp
갑골의	갑골/ncn+의/jcm
파편이	파편/ncn+이/jcs
대량으로	대량/ncn+으로/jca
발굴되었다	발굴/ncpa+되/xsv+었/ep+다/ef
.	./sf
이	이/mmd
지역은	지역/ncn+은/jxc
1928	1928/nno
년부터	년/nbu+부터/jca
10	10/nnc
년간	년/nbu+간/xsn
본격적인	본격/ncn+적/xsn+이/jp+ㄴ/etm
발굴이	발굴/ncn+이/jcs
진행	진행/ncn
,	,/sp
기원전	기원/ncn+전/ncn
1500	1500/nno
년경부터	년/nbu+경/xsn+부터/jxc
은이	은/nq+이/jcs
주에게	주/nq+에게/jca
멸망되었던	멸망/ncpa+되/xsv+었/ep+던/etm
기원전	기원/ncn+전/ncn
1100	1100/nno
년경까지	년/nbu+경/xsn+까지/jxc
,	,/sp
즉	즉/maj
은	은/nq
후기의	후기/ncn+의/jcm
도읍지	도읍/ncn+지/xsn
은허殷墟였음이	은허/nq+殷墟/nq+이/jp+었/ep+ㅁ/etn+이/jcs
확인되었다	확인/ncpa+되/xsv+었/ep+다/ef
.	./sf
은나라의	은/nq+나라/ncn+의/jcm
본래	본래/ncn
이름은	이름/ncn+은/jxc
상商	상/nq+商/nq
.	./sf
황하연변의	황하/nq+연변/ncn+의/jcm
수많은	수많/paa+은/etm
성읍국가	성읍/ncn+국가/ncn
중의	중/nbn+의/jcm
하나였던	하나/nnc+이/jp+었/ep+던/etm
상읍이	상읍/nq+이/jcs
주변의	주변/ncn+의/jcm
성읍국가들과	성읍/ncn+국가/ncn+들/xsn+과/jct
연합	연합/ncn
,	,/sp
주도권을	주도/ncn+권/xsn+을/jco
구축해	구축/ncpa+하/xsv+어/ecx
나갔다	나가/px+았/ep+다/ef
.	./sf
아직	아직/mag
대규모	대/xp+규모/ncn
수리공사도	수리/ncn+공사/ncn+도/jxc
없었던	없/paa+었/ep+던/etm
시절	시절/ncn
,	,/sp
농경지는	농경/ncn+지/xsn+는/jxc
제한되어	제한/ncpa+되/xsv+어/ecx
있고	있/px+고/ecc
,	,/sp
주변에는	주변/ncn+에/jca+는/jxc
수렵을	수렵/ncn+을/jco
위주로	위주/ncn+로/jca
하면서	하/pvg+면서/ecc
호시탐탐	호시탐탐/mag
농경민을	농경/ncn+민/xsn+을/jco
약탈하고자	약탈/ncpa+하/xsv+고자/ecx
하는	하/px+는/etm
종족들이	종족/ncn+들/xsn+이/jcs
있었을	있/paa+었/ep+을/etm
것이니	것/nbn+이/jp+니/ecs
,	,/sp
농경민들은	농경/ncn+민/xsn+들/xsn+은/jxc
서로	서로/mag
연합하게	연합/ncpa+하/xsv+게/ecx
되고	되/px+고/ecc
은족은	은족/ncn+은/jxc
그	그/mmd
중심적	중심/ncn+적/xsn
위치를	위치/ncn+를/jco
차지했다	차지/ncpa+하/xsv+었/ep+다/ef
.	./sf
<	>/sr
의	의/jcm
은	은/nq
본기에	본기/ncn+에/jca
의하면	의하/pvg+면/ecs
,	,/sp
탕왕湯王에	탕왕/nq+湯王/nq+에/jca
이르러	이르/pvg+어/ecs
하나라의	하/nq+나라/ncn+의/jcm
걸왕傑王을	걸왕/nq+傑王/nq+을/jco
쓰러뜨리고	쓰러뜨리/pvg+고/ecc
주변국	주변/ncn+국/xsn
위에	위/ncn+에/jca
군림하기	군림/ncpa+하/xsv+기/etn
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
그러나	그러나/maj
그	그/mmd
지위는	지위/ncn+는/jxc
불안정하여	불/xp+안정/ncps+하/xsm+어/ecs
수도를	수도/ncn+를/jco
다섯	다섯/nnc
번이나	번/nbu+이나/jxc
옮긴	옮기/pvg+ㄴ/etm
후에야	후/ncn+에/jca+야/jxc
은허에	은허/nq+에/jca
정착하게	정착/ncpa+하/xsv+게/ecx
되었다	되/px+었/ep+다/ef
.	./sf
거대한	거대/ncps+하/xsm+ㄴ/etm
도시유적	도시/ncn+유적/ncn
은허에서	은허/nq+에서/jca
가장	가장/mag
중요한	중요/ncps+하/xsm+ㄴ/etm
발굴은	발굴/ncn+은/jxc
역시	역시/mag
수만	수만/nnc
편에	편/nbu+에/jca
달하는	달하/pvg+는/etm
갑골편이다	갑골/ncn+편/ncn+이/jp+다/ef
.	./sf
갑골은	갑골/ncn+은/jxc
점복에	점복/ncn+에/jca
사용되던	사용/ncpa+되/xsv+던/etm
귀갑과	귀갑/ncn+과/jcj
수골을	수골/ncn+을/jco
줄인말로	줄인말/ncn+로/jca
,	,/sp
귀갑은	귀갑/ncn+은/jxc
거북의	거북/ncn+의/jcm
등껍질보다	등/ncn+껍질/ncn+보다/jca
배껍질이	배/ncn+껍질/ncn+이/jcs
많고	많/paa+고/ecc
,	,/sp
수골은	수골/ncn+은/jxc
소의	소/ncn+의/jcm
어깨뼈가	어깨/ncn+뼈/ncn+가/jcs
많다	많/paa+다/ef
.	./sf
이제	이제/mag
겨우	겨우/mag
한자를	한자/ncn+를/jco
배우기	배우/pvg+기/etn
시작한	시작/ncps+하/xsm+ㄴ/etm
초보자의	초보/ncn+자/xsn+의/jcm
눈으로도	눈/ncn+으로/jca+도/jxc
갑골문	갑골/ncn+문/xsn
몇	몇/mma
자는	자/nbu+는/jxc
확인할	확인/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있듯이	있/paa+듯이/ecs
,	,/sp
갑골문자는	갑골/ncn+문자/ncn+는/jxc
한자의	한자/ncn+의/jcm
원형이며	원형/ncn+이/jp+며/ecc
문장의	문장/ncn+의/jcm
구조도	구조/ncn+도/jxc
오늘날의	오늘날/ncn+의/jcm
중국어와	중국/nq+어/xsn+와/jct
같다	같/paa+다/ef
.	./sf
세계의	세계/ncn+의/jcm
고대문명	고대/ncn+문명/ncn
중에서	중/nbn+에서/jca
중국처럼	중국/nq+처럼/jca
일관된	일관/ncpa+되/xsv+ㄴ/etm
문화를	문화/ncn+를/jco
유지해온	유지/ncpa+하/xsv+어/ecx+오/px+ㄴ/etm
나라는	나라/ncn+는/jxc
없다	없/paa+다/ef
.	./sf
갑골문의	갑골/ncn+문/xsn+의/jcm
연구는	연구/ncn+는/jxc
왕의영	왕의영/nq
,	,/sp
유철운을	유철운/nq+을/jco
이어	잇/pvg+어/ecs
나진옥과	나진옥/nq+과/jcj
그의	그/mmd+의/jcm
제자	제자/ncn
왕국유에	왕국유/nq+에/jca
의해	의하/pvg+어/ecs
집대성되어	집대성/ncpa+되/xsv+어/ecs
은대의	은대/ncn+의/jcm
사회를	사회/ncn+를/jco
보다	보다/mag
풍부하게	풍부/ncps+하/xsm+게/ecs
이해하는	이해/ncpa+하/xsv+는/etm
계기가	계기/ncn+가/jcc
되었다	되/pvg+었/ep+다/ef
.	./sf
그런데	그런데/maj
이들의	이/npp+들/xsn+의/jcm
생이	생/ncn+이/jcs
모두	모두/mag
비극에	비극/ncn+에/jca
끝나	끝나/pvg+아/ecs
사람들은	사람/ncn+들/xsn+은/jxc
이를	이/npd+를/jco
갑골문의	갑골/ncn+문/xsn+의/jcm
저주라고	저주/ncn+라고/jca
부르기도	부르/pvg+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
왕의영은	왕의영/nq+은/jxc
의화단	의화단/nq
사건	사건/ncn
이후	이후/ncn
,	,/sp
외국	외국/ncn
군대가	군대/ncn+가/jcs
중국에	중국/nq+에/jca
진주하게	진주/ncpa+하/xsv+게/ecx
되자	되/px+자/ecc
이에	이/npd+에/jcs
분노	분노/ncn
,	,/sp
자결했고	자결/ncpa+하/xsv+었/ep+고/ecc
,	,/sp
백화문으로	백화문/ncn+으로/jca
사회를	사회/ncn+를/jco
풍자한	풍자/ncps+하/xsm+ㄴ/etm
<	>/sr
를	를/jco
남기기도	남기/pvg+기/etn+도/jxc
하고	하/pvg+고/ecc
기인으로	기인/ncn+으로/jca
유명했던	유명/ncps+하/xsm+었/ep+던/etm
유철운은	유철운/nq+은/jxc
백성들의	백성/ncn+들/xsn+의/jcm
참상을	참상/ncn+을/jco
보다	보/pvg+다/ecx
못해	못하/px+어/ecs
정부의	정부/ncn+의/jcm
허가	허가/ncn
없이	없/paa+이/xsa
관곡을	관곡/ncn+을/jco
풀어	풀/pvg+어/ecs
나누어준	나누/pvg+어/ecx+주/px+ㄴ/etm
죄로	죄/ncn+로/jca
유배되어	유배/ncpa+되/xsv+어/ecs
그	그/mmd
곳에서	곳/ncn+에서/jca
죽었다	죽/pvg+었/ep+다/ef
.	./sf
유철운의	유철운/nq+의/jcm
친구였던	친구/ncn+이/jp+었/ep+던/etm
나진옥은	나진옥/nq+은/jxc
일본에	일본/nq+에/jca
망명했다가	망명/ncpa+하/xsv+었/ep+다가/ecs
만주	만주/nq
괴뢰정권에	괴뢰/ncn+정권/ncn+에/jca
관련	관련/ncn
,	,/sp
두고두고	두고두고/mag
지탄을	지탄/ncn+을/jco
받았다	받/pvg+았/ep+다/ef
.	./sf
청말의	청/nq+말/xsn+의/jcm
대표적인	대표/ncn+적/xsn+이/jp+ㄴ/etm
학자로	학자/ncn+로/jca
유명한	유명/ncps+하/xsm+ㄴ/etm
왕국유는	왕국유/nq+는/jxc
언제나	언제나/mag
전통복장을	전통/ncn+복장/ncn+을/jco
하고	하/pvg+고/ecc
변발을	변발/ncn+을/jco
허리께까지	허리/ncn+께/xsn+까지/jxc
드리우고	드리우/pvg+고/ecs
다녔는데	다니/pvg+었/ep+는데/ecs
,	,/sp
청의	청/nq+의/jcm
마지막	마지막/ncn
황제	황제/ncn
부의에게	부의/nq+에게/jca
제왕학을	제왕/nq+학/xsn+을/jco
강의	강의/ncn
하기도	하/xsv+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
그는	그/mmd+는/jxc
청	청/nq
조의	조/xsn+의/jcm
몰락을	몰락/ncn+을/jco
바라보다가	바라보/pvg+다가/ecs
이를	이/npd+를/jco
비관하여	비관/ncpa+하/xsv+어/ecs
자살로써	자살/ncn+로써/jca
인생을	인생/ncn+을/jco
마감했다	마감/ncpa+하/xsv+었/ep+다/ef
.	./sf
은의	은/nq+의/jcm
왕실은	왕실/ncn+은/jxc
국가의	국가/ncn+의/jcm
행사를	행사/ncn+를/jco
결정할	결정/ncpa+하/xsv+ㄹ/etm
때마다	때/ncn+마다/jxc
갑골로써	갑골/ncn+로써/jca
점을	점/ncn+을/jco
쳐서	치/pvg+어서/ecs
'	'/sl
신의	신/ncn+의/jcm
뜻	뜻/ncn
'	'/sr
을	을/jco
묻고는	묻/pvg+고는/ecc
,	,/sp
갑골에	갑골/ncn+에/jca
언제	언제/mag
,	,/sp
누가	누/npp+가/jcs
,	,/sp
어떠한	어떠하/pad+ㄴ/etm
내용으로	내용/ncn+으로/jca
점을	점/ncn+을/jco
쳤으며	치/pvg+었/ep+으며/ecc
그	그/mmd
결과는	결과/ncn+는/jxc
어떠했는데	어떠하/pad+었/ep+는데/ecs
,	,/sp
그것이	그것/npd+이/jcs
바로	바로/mag
갑골문인	갑골/ncn+문/xsn+이/jp+ㄴ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그런데	그런데/maj
당시의	당시/ncn+의/jcm
국가의	국가/ncn+의/jcm
중대사란	중대/ncn+사/xsn+란/jxc
기상이나	기상/ncn+이나/jcj
자연현상	자연/ncn+현상/ncn
,	,/sp
농사의	농사/ncn+의/jcm
풍흉	풍흉/ncn
,	,/sp
자연재해	자연/ncn+재해/ncn
,	,/sp
제사	제사/ncn
,	,/sp
전쟁	전쟁/ncn
,	,/sp
수렵	수렵/ncn
,	,/sp
임신	임신/ncn
,	,/sp
질병	질병/ncn
등	등/nbn
온갖	온갖/mma
것이	것/nbn+이/jcs
다	다/mag
포함되며	포함/ncpa+되/xsv+며/ecc
,	,/sp
갑골은	갑골/ncn+은/jxc
일회용으로	일회/ncn+용/xsn+으로/jca
사용된	사용/ncpa+되/xsv+ㄴ/etm
것이기	것/nbn+이/jp+기/etn
때문에	때문/nbn+에/jca
은허의	은허/nq+의/jcm
한	한/nnc
갱에서는	갱/ncn+에서/jca+는/jxc
한꺼번에	한꺼번에/mag
1	1만/nnc
7	7천구백/nnc
편의	편/nbu+의/jcm
귀갑이	귀갑/ncn+이/jcs
출토되기도	출토/ncpa+되/xsv+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
우선	우선/mag
갑골의	갑골/ncn+의/jcm
뒷면에	뒷면/ncn+에/jca
구멍을	구멍/ncn+을/jco
내어	내/pvg+어/ecs
단상에	단상/ncn+에/jca
올려놓고	올리/pvg+어/ecx+놓/px+고/ecc
제사를	제사/ncn+를/jco
지낸	지내/pvg+ㄴ/etm
다음	다음/ncn
,	,/sp
이	이/mmd
곳을	곳/ncn+을/jco
불로	불/ncn+로/jca
지지면	지지/pvg+면/ecs
균열이	균열/ncn+이/jcs
생기게	생기/pvg+게/ecx
된다	되/px+ㄴ다/ef
.	./sf
이	이/mmd
때의	때/ncn+의/jcm
균열의	균열/ncn+의/jcm
형태나	형태/ncn+나/jxc
수	수/ncn
,	,/sp
주변의	주변/ncn+의/jcm
색깔	색깔/ncn
등으로	등/nbn+으로/jca
신의	신/ncn+의/jcm
뜻을	뜻/ncn+을/jco
판단했다	판단/ncpa+하/xsv+었/ep+다/ef
.	./sf
그것을	그것/npd+을/jco
판단하는	판단/ncpa+하/xsv+는/etm
자가	자/nbn+가/jcs
바로	바로/mag
왕이다	왕/ncn+이/jp+다/ef
.	./sf
왕은	왕/ncn+은/jxc
신과	신/ncn+과/jcj
인간사회를	인간/ncn+사회/ncn+를/jco
매개함으로써	매개/ncpa+하/xsv+ㅁ/etn+으로써/jca
권위를	권위/ncn+를/jco
인정받았다	인정/ncpa+받/pvg+았/ep+다/ef
.	./sf
이러한	이러하/pad+ㄴ/etm
신정정치는	신정/ncn+정치/ncn+는/jxc
동서양을	동서양/ncn+을/jco
막론하고	막론/ncpa+하/xsv+고/ecc
자연의	자연/ncn+의/jcm
위대한	위대/ncps+하/xsm+ㄴ/etm
힘	힘/ncn
앞에서	앞/ncn+에서/jca
끝없이	끝/ncn+없/paa+이/xsa
무력감을	무력/ncn+감/xsn+을/jco
느껴야	느끼/pvg+어야/ecx
했던	하/px+었/ep+던/etm
초기국가의	초기/ncn+국가/ncn+의/jcm
일반적인	일반/ncn+적/xsn+이/jp+ㄴ/etm
정치형태다	정치/ncn+형태/ncn+다/jca
.	./sf
은나라	은/nq+나라/ncn
사람들은	사람/ncn+들/xsn+은/jxc
10	10/nnc
개의	개/nbu+의/jcm
태양이	태양/ncn+이/jcs
땅	땅/ncn
속에	속/ncn+에/jca
있다가	있/paa+다가/ecs
,	,/sp
매일	매일/ncn
하나씩	하나/nnc+씩/xsn
교대로	교대/ncn+로/jca
천상에	천상/ncn+에/jca
나타난다고	나타나/pvg+ㄴ다고/ecs
믿었기	믿/pvg+었/ep+기/etn
때문에	때문/nbn+에/jca
,	,/sp
열흘	열흘/ncn
간격으로	간격/ncn+으로/jca
,	,/sp
또	또/maj
다음	다음/ncn
태양이	태양/ncn+이/jcs
떠오르는	떠오르/pvg+는/etm
밤마다	밤/ncn+마다/jxc
일상적으로	일상/ncn+적/xsn+으로/jca
점을	점/ncn+을/jco
쳤다	치/pvg+었/ep+다/ef
.	./sf
그	그/mmd
열	열/nnc
개의	개/nbu+의/jcm
태양의	태양/ncn+의/jcm
이름이	이르/pvg+ㅁ/etn+이/jcs
갑을병정무기경신임계	갑/ncn+을/ncn+병/ncn+정/ncn+무/ncn+기/ncn+경/ncn+
갑을병정무기경신임계	신/ncn+임/ncn+계/ncn
,	,/sp
즉	즉/maj
10	10/nnc
간이다	간/ncn+이/jp+다/ef
.	./sf
그들은	그/mmd+들/xsn+은/jxc
절대신인	절대/ncn+신/ncn+이/jp+ㄴ/etm
상제로부터	상제/ncn+로/jca+부터/jxc
10	10/nnc
개의	개/nbu+의/jcm
태양신	태양/ncn+신/ncn
,	,/sp
각종	각종/ncn
자연신을	자연/ncn+신/ncn+을/jco
숭배했으며	숭배/ncpa+하/xsv+었/ep+으며/ecc
,	,/sp
조상들이	조상/ncn+들/xsn+이/jcs
이들에게	이/npp+들/xsn+에게/jca
자신들의	자신/ncn+들/xsn+의/jcm
간절한	간절/ncps+하/xsm+ㄴ/etm
바람을	바람/ncn+을/jco
전해줄	전하/pvg+어/ecx+주/px+ㄹ/etm
것으로	것/nbn+으로/jca
믿었기	믿/pvg+었/ep+기/etn
때문에	때문/nbn+에/jca
조상숭배를	조상/ncn+숭배/ncn+를/jco
각별히	각별/ncn+히/xsa
했다	하/pvg+었/ep+다/ef
.	./sf
제사를	제사/ncn+를/jco
게을리하지	게을리하/pvg+지/ecx
않는	않/px+는/etm
것은	것/nbn+은/jxc
왕의	왕/ncn+의/jcm
가장	가장/mag
중요한	중요/ncps+하/xsm+ㄴ/etm
업무의	업무/ncn+의/jcm
하나였다	하나/nnc+이/jp+었/ep+다/ef
.	./sf
신을	신/ncn+을/jco
즐겁게	즐겁/paa+게/ecx
하기	하/px+기/etn
위해	위하/pvg+어/ecs
화려한	화려/ncps+하/xsm+ㄴ/etm
제단이	제단/ncn+이/jcs
마련되고	마련/ncpa+되/xsv+고/ecc
술도	술/ncn+도/jxc
빚어졌다	빚/pvg+어/ecx+지/px+었/ep+다/ef
.	./sf
제단에는	제단/ncn+에/jca+는/jxc
수백	수백/nnc
마리의	마리/nbu+의/jcm
양	양/ncn
,	,/sp
소	소/ncn
등의	등/nbn+의/jcm
동물과	동물/ncn+과/jct
함께	함께/mag
,	,/sp
피정복민이	피정복민/ncn+이/jcs
적게는	적/paa+게는/ecs
몇	몇/mma
명	명/nbu
,	,/sp
많을	많/paa+을/etm
때는	때/ncn+는/jxc
수천	수천/nnc
명씩	명/ncn+씩/xsn
목이	목/ncn+이/jcs
잘려진	자르/pvg+아/ecx+지/px+ㄴ/etm
채	채/nbn
제물로	제물/ncn+로/jca
바쳐졌다	바치/pvg+어/ecx+지/px+었/ep+다/ef
.	./sf
제사의	제사/ncn+의/jcm
제물을	제물/ncn+을/jco
바치기	바치/pvg+기/etn
위한	위하/pvg+ㄴ/etm
전쟁이	전쟁/ncn+이/jcs
수행되기도	수행/ncpa+되/xsv+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
은왕은	은/nq+왕/ncn+은/jxc
수천	수천/nnc
명의	명/nbu+의/jcm
귀족	귀족/ncn
전사와	전사/ncn+와/jcj
함께	함께/mag
대규모	대/xp+규모/ncn
원정을	원정/ncn+을/jco
수없이	수없/paa+이/xsa
감행했는데	감행/ncpa+하/xsv+었/ep+는데/ecs
,	,/sp
은나라에	은/nq+나라/ncn+에/jca
복속된	복속/ncpa+되/xsv+ㄴ/etm
연맹부족들은	연맹/ncn+부족/ncn+들/xsn+은/jxc
공물을	공물/ncn+을/jco
바치고	바치/pvg+고/ecc
,	,/sp
유사시에	유사/ncn+시/xsn+에/jca
병력을	병력/ncn+을/jco
제공하는	제공/ncpa+하/xsv+는/etm
한편	한편/ncn
,	,/sp
은의	은/nq+의/jcm
제사를	제사/ncn+를/jco
공동으로	공동/ncn+으로/jca
받들었다	받들/pvg+었/ep+다/ef
.	./sf
즉	즉/maj
,	,/sp
당시의	당시/ncn+의/jcm
제전은	제전/ncn+은/jxc
은의	은/nq+의/jcm
지배력을	지배/ncn+력/xsn+을/jco
확인하는	확인/ncpa+하/xsv+는/etm
유일한	유일/ncps+하/xsm+ㄴ/etm
의식	의식/ncn
절차로서	절차/ncn+로서/jca
커다란	커다랗/paa+ㄴ/etm
의미가	의미/ncn+가/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
은허에서	은허/nq+에서/jca
갑골문	갑골/ncn+문/xsn
다음으로	다음/ncn+으로/jca
찬탄의	찬탄/ncn+의/jcm
대상이	대상/ncn+이/jcc
되는	되/pvg+는/etm
것은	것/nbn+은/jxc
세계	세계/ncn
최고	최고/ncn
수준의	수준/ncn+의/jcm
청동기들이다	청동/ncn+기/xsn+들/xsn+이/jp+다/ef
.	./sf
그	그/mmd
제작기술은	제작/ncn+기술/ncn+은/jxc
흔히	흔히/mag
서양의	서양/nq+의/jcm
르네상스기에	르네상스/nq+기/xsn+에/jca
비견되는데	비견/ncpa+되/xsv+는데/ecs
,	,/sp
특히	특히/mag
청동제기의	청동/ncn+제기/ncn+의/jcm
정교함과	정교/ncps+하/xsm+ㅁ/etn+과/jcj
세련미는	세련/ncn+미/ncn+는/jxc
